"stoc","date","max","min","ope","clo","vol"
50,2025-09-12,56,55.7,55.75,56,56989
51,2025-09-12,86,84.55,84.75,85.2,533
52,2025-09-12,220.5,219.7,220,220.5,505
53,2025-09-12,122.65,121.8,122.65,121.9,14
55,2025-09-12,30.68,30.56,30.56,30.64,164
56,2025-09-12,36.32,36.09,36.1,36.18,43659
57,2025-09-12,165.5,165.15,165.15,165.5,13
61,2025-09-12,21.66,21.47,21.6,21.54,540
1101,2025-09-12,22.55,22.2,22.35,22.35,27642
1102,2025-09-12,36.65,36.3,36.35,36.55,6662
1103,2025-09-12,13.3,13.05,13.2,13.3,246
1104,2025-09-12,31.6,30.5,30.6,31,5537
1108,2025-09-12,15.15,15,15,15.1,100
1109,2025-09-12,15.9,15.8,15.85,15.8,159
1110,2025-09-12,17.85,17.45,17.45,17.75,133
1201,2025-09-12,15.6,15.5,15.5,15.5,226
1203,2025-09-12,39.95,39.55,39.95,39.55,9
1210,2025-09-12,53.3,53,53.1,53.1,1479
1213,2025-09-12,12.55,12.35,12.55,12.35,6
1215,2025-09-12,137.5,135,136.5,136.5,589
1216,2025-09-12,79.5,78.8,79,79.3,5544
1217,2025-09-12,10.95,10.75,10.9,10.75,675
1218,2025-09-12,19.25,18.9,19.2,18.95,729
1219,2025-09-12,13.55,13.4,13.5,13.5,126
1220,2025-09-12,13,12.9,13,12.95,143
1225,2025-09-12,32.4,30.7,30.7,31.35,474
1227,2025-09-12,30.4,30.15,30.2,30.15,291
1229,2025-09-12,48.6,48,48.55,48.05,854
1231,2025-09-12,134.5,133,133.5,134,119
1232,2025-09-12,149.5,148.5,149,149.5,61
1233,2025-09-12,30.85,30.7,30.85,30.7,11
1234,2025-09-12,39,38.8,39,38.9,181
1235,2025-09-12,61.9,60.8,60.8,61,6
1236,2025-09-12,23.45,23.25,23.3,23.35,68
1240,2025-09-12,60.1,59.5,60.1,59.5,11
1256,2025-09-12,199.5,169,187.5,175,780
1259,2025-09-12,58.3,58,58.3,58,4
1264,2025-09-12,301,299.5,300,300,13
1268,2025-09-12,158,156,156.5,157.5,103
1294,2025-09-12,87,83,86,83.8,42
1295,2025-09-12,142,137,139,139.5,921
1301,2025-09-12,37.95,37.45,37.45,37.7,8156
1303,2025-09-12,38.25,37.6,37.7,37.65,17693
