"stoc","date","max","min","ope","clo","vol"
1101,2024-03-11,31.85,31.6,31.85,31.65,11923
1102,2024-03-11,40.45,40.15,40.15,40.3,1862
1103,2024-03-11,17.4,17.2,17.3,17.35,148
1104,2024-03-11,31.75,31,31,31.55,1728
1108,2024-03-11,15.9,15.65,15.65,15.8,520
1109,2024-03-11,17.65,17.55,17.6,17.6,205
1110,2024-03-11,18.1,17.95,18,17.95,27
1201,2024-03-11,19,18.8,18.9,18.95,132
1203,2024-03-11,51.5,50.3,51,51.3,22
1210,2024-03-11,59.7,59.4,59.4,59.7,782
1213,2024-03-11,7.04,7,7,7.01,11
1215,2024-03-11,99.5,98.7,98.8,99.3,185
1216,2024-03-11,76.8,75.5,76.5,76.5,6121
1217,2024-03-11,11.8,11.65,11.65,11.8,354
1218,2024-03-11,21.75,21.25,21.25,21.35,465
1219,2024-03-11,18.65,18.5,18.6,18.6,259
1220,2024-03-11,14.1,13.9,13.9,13.95,133
1225,2024-03-11,55.6,55,55,55.6,14
1227,2024-03-11,37.4,37.2,37.25,37.35,218
1229,2024-03-11,69.7,67.2,67.4,68.7,3159
1231,2024-03-11,93.5,91.3,93,91.8,1137
1232,2024-03-11,144.5,143,143,144.5,49
1233,2024-03-11,34.35,33,34.35,34.05,49
1234,2024-03-11,40.15,40,40,40,80
1235,2024-03-11,81.9,80.1,80.2,80.6,16
1236,2024-03-11,23.6,23.45,23.45,23.6,9
1240,2024-03-11,49.35,49,49,49.25,27
1256,2024-03-11,240,236,238,236,17
1259,2024-03-11,73.6,73.1,73.1,73.5,4
1264,2024-03-11,308,308,308,308,1
1268,2024-03-11,154,152.5,153,153.5,61
1301,2024-03-11,69.3,67.8,68,68.4,7591
1303,2024-03-11,56.5,55.3,55.3,55.8,3696
1304,2024-03-11,17.55,17,17,17.15,1086
1305,2024-03-11,19.5,19.1,19.2,19.15,847
1307,2024-03-11,26.7,26.15,26.15,26.4,249
1308,2024-03-11,21.1,20.55,20.7,20.65,761
1309,2024-03-11,15.75,15.35,15.5,15.45,654
1310,2024-03-11,13.75,13.5,13.6,13.65,479
1312,2024-03-11,13.75,13.5,13.55,13.65,1377
1313,2024-03-11,13.8,13.6,13.6,13.8,1277
1314,2024-03-11,9.25,9.17,9.18,9.2,5810
1315,2024-03-11,72.5,72.3,72.3,72.4,9
1316,2024-03-11,23.5,22.15,22.3,22.55,32070
1319,2024-03-11,102,97.2,98,98.8,6230
1321,2024-03-11,35.8,35.55,35.65,35.6,31
1323,2024-03-11,31.1,31,31.05,31,45
1324,2024-03-11,15.75,15.4,15.7,15.6,124
1325,2024-03-11,32.4,31.2,31.2,32.2,777
1326,2024-03-11,55.7,54.8,54.8,55,2308
1336,2024-03-11,21.25,21.1,21.1,21.15,41
1337,2024-03-11,7.65,7.4,7.4,7.5,217
1338,2024-03-11,37.4,36.85,37.05,37.1,38
1339,2024-03-11,68.7,67.2,67.2,68.1,202
