"stoc","date","max","min","ope","clo","vol"
1101,2024-05-10,33.3,32.65,32.7,33.3,23263
1102,2024-05-10,46,43.75,43.75,46,23735
1103,2024-05-10,18.3,18.05,18.2,18.3,352
1104,2024-05-10,35,34.5,34.6,34.95,1104
1108,2024-05-10,17.2,16.95,16.95,17.2,1528
1109,2024-05-10,20.25,19.8,19.85,20.25,488
1110,2024-05-10,20.4,19.65,20.4,19.9,497
1201,2024-05-10,18.95,18.75,18.75,18.9,241
1203,2024-05-10,50.7,50.3,50.3,50.7,3
1210,2024-05-10,58.5,57.6,58.1,57.6,1516
1213,2024-05-10,7.2,7.08,7.09,7.2,38
1215,2024-05-10,106.5,105.5,105.5,105.5,511
1216,2024-05-10,77.2,76.5,76.5,77.2,7453
1217,2024-05-10,12.1,11.95,12,12.05,536
1218,2024-05-10,21.7,21.5,21.7,21.65,505
1219,2024-05-10,19.15,19.05,19.1,19.15,302
1220,2024-05-10,16.45,16.05,16.2,16.1,678
1225,2024-05-10,67.2,66.7,67.1,67.1,51
1227,2024-05-10,39.45,39,39,39.35,1363
1229,2024-05-10,67.7,67,67.3,67.4,584
1231,2024-05-10,98,97.5,97.5,98,47
1232,2024-05-10,145,144.5,144.5,144.5,36
1233,2024-05-10,33.85,33.75,33.75,33.85,3
1234,2024-05-10,43.1,42.85,43.1,43,90
1235,2024-05-10,83.5,83.4,83.4,83.5,2
1236,2024-05-10,24.15,23.95,24.15,24.05,13
1240,2024-05-10,52.6,52.1,52.1,52.2,9
1256,2024-05-10,213,210,212,212.5,21
1259,2024-05-10,75,73.9,74.7,74.9,59
1264,2024-05-10,305,302.5,302.5,304,6
1268,2024-05-10,173,165.5,168.5,171.5,992
1301,2024-05-10,68.7,67.7,67.9,68.6,3670
1303,2024-05-10,57.3,56.1,56.3,57,7509
1304,2024-05-10,16,15.6,15.65,15.95,1744
1305,2024-05-10,18,17.75,17.85,17.9,676
1307,2024-05-10,34.05,32.95,33.45,33.3,3099
1308,2024-05-10,18.5,18.15,18.25,18.45,1048
1309,2024-05-10,15.3,15.1,15.25,15.25,784
1310,2024-05-10,13.35,13.2,13.2,13.35,745
1312,2024-05-10,13.4,13.25,13.3,13.4,1060
1313,2024-05-10,13.25,13.15,13.25,13.25,1434
1314,2024-05-10,10.45,10.25,10.45,10.35,27307
1315,2024-05-10,71.6,71,71,71.2,36
1316,2024-05-10,19.65,19.05,19.6,19.1,9874
1319,2024-05-10,116,113.5,115,114,2717
1321,2024-05-10,39.7,39.1,39.3,39.25,439
1323,2024-05-10,31.25,31.1,31.2,31.25,10
1324,2024-05-10,14.7,14.55,14.7,14.7,71
1325,2024-05-10,27.9,27.5,27.8,27.55,218
1326,2024-05-10,56.7,55.9,56.2,56.6,2550
1336,2024-05-10,19.8,19.5,19.65,19.65,158
1337,2024-05-10,7.84,7.6,7.76,7.72,1045
1338,2024-05-10,33.95,33.5,33.9,33.85,63
1339,2024-05-10,80.5,75.1,78.1,76.3,1047
1340,2024-05-10,10,9.92,10,10,81
1341,2024-05-10,69.8,67.7,67.7,68.1,57
1342,2024-05-10,115.5,114.5,115.5,115,173
1402,2024-05-10,34.45,33.45,33.45,34.45,10619
1409,2024-05-10,17.15,16.75,16.85,17.1,4948
1410,2024-05-10,38.3,38.2,38.25,38.25,11
1413,2024-05-10,10.15,9.81,10.1,10,467
1414,2024-05-10,19.75,19.3,19.35,19.55,524
1416,2024-05-10,13.4,13.1,13.25,13.35,630
1417,2024-05-10,11.45,11.3,11.4,11.35,146
1418,2024-05-10,32.1,31.6,31.75,32.1,29
1419,2024-05-10,49.5,48.15,49.5,48.15,175
1423,2024-05-10,33.35,31.8,31.9,32.7,349
1432,2024-05-10,18.15,17.9,18.15,18,162
1434,2024-05-10,23.45,23,23,23.4,1752
1435,2024-05-10,49.8,48.8,49.8,48.8,3
1436,2024-05-10,148.5,142.5,147.5,146.5,543
1437,2024-05-10,35.05,34.15,34.55,35,266
1438,2024-05-10,52.9,51.7,51.7,52.9,108
1439,2024-05-10,29.05,28,28.35,28.9,124
1440,2024-05-10,17.75,17.4,17.65,17.55,3962
1441,2024-05-10,13.5,13.3,13.3,13.5,3
1442,2024-05-10,57.3,54.5,57,54.6,4827
1443,2024-05-10,32.55,31.7,31.7,32.4,44
1444,2024-05-10,9.54,9.42,9.43,9.53,623
1445,2024-05-10,22.85,22.4,22.85,22.7,432
1446,2024-05-10,53.3,48.6,48.8,51.8,9957
1447,2024-05-10,8.26,8.1,8.11,8.26,2413
1449,2024-05-10,18.7,17.75,18,17.9,1486
1451,2024-05-10,21,20.9,20.9,20.95,104
1452,2024-05-10,17.45,17.25,17.45,17.35,96
1453,2024-05-10,26.25,24.8,26.25,24.95,3243
1454,2024-05-10,15.7,15.4,15.7,15.6,68
1455,2024-05-10,14.25,14.05,14.15,14.2,1118
1456,2024-05-10,20.45,20.05,20.15,20.3,169
1457,2024-05-10,22.95,22.3,22.5,22.55,1228
1459,2024-05-10,11.05,10.8,10.8,10.85,297
1460,2024-05-10,8.17,8.02,8.1,8.15,996
1463,2024-05-10,20.4,18.75,18.8,20.4,1457
1464,2024-05-10,13.8,13.6,13.6,13.7,357
1465,2024-05-10,15.7,15.45,15.6,15.6,105
1466,2024-05-10,13.1,12.8,12.8,13.1,97
1467,2024-05-10,12.2,11.85,11.85,12.15,2519
1468,2024-05-10,13.95,13.4,13.6,13.7,79
1470,2024-05-10,19.5,19.3,19.3,19.3,13
1471,2024-05-10,15.8,15.3,15.7,15.4,906
1472,2024-05-10,80.4,78.8,79.5,79.8,67
1473,2024-05-10,42.95,39.3,40,42.95,8719
1474,2024-05-10,14.4,14,14.1,14.3,1553
1475,2024-05-10,60.3,58.8,59.2,58.8,337
1476,2024-05-10,489,483,488.5,488,288
1477,2024-05-10,387.5,379.5,387.5,380,1234
1503,2024-05-10,296,280.5,293.5,283.5,10061
1504,2024-05-10,56.4,54.6,55.8,55.1,13338
1506,2024-05-10,16.5,16.35,16.5,16.5,167
1512,2024-05-10,10.3,10.05,10.05,10.2,40
1513,2024-05-10,183,177.5,181,178,10638
1514,2024-05-10,132,126,130,128.5,14585
1515,2024-05-10,48.5,45.95,48.5,46.1,6172
1516,2024-05-10,19.45,18.9,19.45,19.05,180
1517,2024-05-10,16.25,16,16.2,16.25,301
1519,2024-05-10,848,798,838,798,8085
1521,2024-05-10,40.05,39.15,39.15,39.55,38
1522,2024-05-10,58.3,58.3,58.3,58.3,5858
1524,2024-05-10,37.5,35.1,36.35,37.2,16622
1525,2024-05-10,70.4,69.7,70.2,69.8,22
1526,2024-05-10,34.8,34.05,34.05,34.7,208
1527,2024-05-10,42.95,42.6,42.75,42.95,430
1528,2024-05-10,12.4,12.15,12.4,12.2,406
1529,2024-05-10,34.5,33.7,34.4,34.1,1468
1530,2024-05-10,32.7,32.3,32.5,32.4,67
1531,2024-05-10,13.65,13.55,13.65,13.6,107
1532,2024-05-10,50.7,48.4,49.45,48.65,8683
1533,2024-05-10,47.3,46.7,47.3,47.1,92
1535,2024-05-10,73,72.2,73,72.7,249
1536,2024-05-10,52.6,51.8,52,52.4,632
1537,2024-05-10,140.5,139,140.5,140.5,143
1538,2024-05-10,16.65,16.55,16.65,16.55,2
1539,2024-05-10,23.5,23.25,23.4,23.3,135
1540,2024-05-10,20.45,19.6,20.3,20,1333
1541,2024-05-10,32.1,31.6,31.6,32,18
1558,2024-05-10,101.5,100.5,100.5,101.5,43
1560,2024-05-10,252,245,251,247.5,948
1565,2024-05-10,192,189,189,189.5,305
1568,2024-05-10,31.45,30.6,30.9,31.1,770
1569,2024-05-10,23.8,23.6,23.8,23.75,133
1570,2024-05-10,26.85,26.05,26.3,26.85,309
1580,2024-05-10,162.5,157,157.5,158.5,502
1582,2024-05-10,106,100,106,100.5,6060
1583,2024-05-10,73.2,72.9,73.2,73,22
1584,2024-05-10,35.1,34.6,35,34.9,2209
1586,2024-05-10,32.35,31.9,32.2,32.05,103
1587,2024-05-10,78,69.4,77.9,69.4,13688
1589,2024-05-10,44.7,43,44.3,43.9,1908
1590,2024-05-10,1165,1145,1150,1165,322
1591,2024-05-10,76.8,71.9,76.8,74.5,2108
1593,2024-05-10,46,45,45,46,2
1595,2024-05-10,35.75,35.4,35.75,35.65,19
1597,2024-05-10,65.8,64.7,64.9,65.6,228
1598,2024-05-10,31.6,31.2,31.4,31.5,83
1599,2024-05-10,32,31.7,32,31.8,43
1603,2024-05-10,44.15,43.1,44,43.15,2250
1604,2024-05-10,29.75,29.3,29.3,29.65,1018
1605,2024-05-10,35.9,35.35,35.6,35.75,10466
1608,2024-05-10,37.2,35.95,36.8,37.1,12330
1609,2024-05-10,53.9,52,53.3,53.6,27127
1611,2024-05-10,17.9,17.45,17.65,17.8,1651
1612,2024-05-10,38.55,37,37.9,38.45,7621
1614,2024-05-10,52.6,49.25,50.4,49.6,4798
1615,2024-05-10,69.5,66.4,69.5,68.8,2832
1616,2024-05-10,27.25,25.65,26.3,26.65,2632
1617,2024-05-10,24.9,23.7,23.8,24.6,1460
1618,2024-05-10,50.3,48.35,49.55,50,8255
1626,2024-05-10,16.15,15.95,16.05,16,108
1701,2024-05-10,22.35,22.1,22.1,22.3,824
1702,2024-05-10,64.3,61.3,62,63.6,2158
1707,2024-05-10,160.5,159,159.5,160.5,249
1708,2024-05-10,35.35,34.25,34.4,34.85,4971
1709,2024-05-10,20.05,19.85,19.85,20,734
1710,2024-05-10,17.65,17.4,17.5,17.65,1362
1711,2024-05-10,20.6,20.2,20.6,20.35,880
1712,2024-05-10,41,40.5,40.65,41,438
1713,2024-05-10,46.85,45.8,46.3,46.25,174
1714,2024-05-10,9.8,9.57,9.68,9.65,12013
1717,2024-05-10,31.7,31.25,31.5,31.7,1535
1718,2024-05-10,7.96,7.72,7.72,7.93,6988
1720,2024-05-10,67.7,66.5,66.5,67.4,2005
1721,2024-05-10,15.85,15.2,15.65,15.7,5787
1722,2024-05-10,64.9,64,64.5,64.7,3099
1723,2024-05-10,113.5,112,112,113.5,544
1725,2024-05-10,41.7,40.6,41,41.4,378
1726,2024-05-10,80.4,79.4,79.8,80.4,48
1727,2024-05-10,30,29.15,29.95,29.55,544
1730,2024-05-10,56.4,56.1,56.2,56.4,17
1731,2024-05-10,25.2,24.9,25,25.05,368
1732,2024-05-10,28.4,27.75,28.4,27.85,160
1733,2024-05-10,35.8,35.1,35.8,35.3,348
1734,2024-05-10,36.6,36.2,36.4,36.6,443
1735,2024-05-10,17.4,17.2,17.25,17.3,18
1736,2024-05-10,93.5,90.7,91.3,92.1,2047
1737,2024-05-10,34.15,34,34.15,34.1,152
1742,2024-05-10,19.3,18.3,19.3,18.6,510
1752,2024-05-10,45.45,44.8,44.9,45.45,189
1760,2024-05-10,94.6,92,94.6,94,642
1762,2024-05-10,47.3,46.2,46.2,47.3,245
1773,2024-05-10,170,166.5,170,169,560
1776,2024-05-10,17.85,17.5,17.55,17.65,83
1777,2024-05-10,88.4,87.4,87.9,88.1,61
1781,2024-05-10,16.1,15.65,15.95,15.75,125
1783,2024-05-10,43.85,42.6,42.6,43.4,224
1784,2024-05-10,67.8,66.3,66.5,66.3,593
1785,2024-05-10,43.3,42.5,43.2,42.95,2807
