"stoc","date","max","min","ope","clo","vol"
1101,2024-09-11,31.6,31.3,31.5,31.3,8155
1102,2024-09-11,44.9,44.45,44.85,44.5,4452
1103,2024-09-11,17.4,17.2,17.4,17.2,168
1104,2024-09-11,29.4,29.15,29.4,29.15,251
1108,2024-09-11,14.7,14.5,14.65,14.5,197
1109,2024-09-11,18.1,17.95,18,17.95,144
1110,2024-09-11,22.1,21.5,21.65,21.85,457
1201,2024-09-11,18.2,17.9,18.05,18,564
1203,2024-09-11,47.4,47.4,47.4,47.4,7
1210,2024-09-11,51.1,50.8,50.9,50.9,1124
1213,2024-09-11,12.1,12,12.05,12.05,103
1215,2024-09-11,97.6,97.1,97.5,97.2,86
1216,2024-09-11,88,86.1,87.3,86.1,7897
1217,2024-09-11,12.6,12.25,12.6,12.3,1119
1218,2024-09-11,20.4,20.05,20.4,20.15,436
1219,2024-09-11,17.05,16.9,16.9,16.95,217
1220,2024-09-11,16.55,16.35,16.35,16.35,230
1225,2024-09-11,180,165,166,174,240
1227,2024-09-11,38.55,38.1,38.45,38.1,258
1229,2024-09-11,60.4,59.8,59.9,59.8,719
1231,2024-09-11,108.5,104.5,106,104.5,200
1232,2024-09-11,146,144.5,144.5,144.5,37
1233,2024-09-11,31.95,31.9,31.95,31.9,3
1234,2024-09-11,41.95,41.15,41.3,41.3,50
1235,2024-09-11,135.5,123.5,123.5,132.5,39
1236,2024-09-11,23.2,23.15,23.15,23.2,5
1240,2024-09-11,53.8,52.7,52.8,53.8,97
1256,2024-09-11,137,131,137,132,46
1259,2024-09-11,69.2,68.6,69.1,68.6,15
1264,2024-09-11,318,314.5,315,318,7
1268,2024-09-11,150.5,149,150,150,62
1301,2024-09-11,45,44.15,44.2,44.4,11553
1303,2024-09-11,40.25,38.8,38.8,39.8,10570
1304,2024-09-11,13.55,13.3,13.3,13.4,1267
1305,2024-09-11,15.15,14.8,14.95,14.9,980
1307,2024-09-11,36.9,34.9,35.25,36.15,3990
1308,2024-09-11,16.6,16.3,16.3,16.45,589
1309,2024-09-11,18.1,16.3,16.65,17.8,2903
1310,2024-09-11,12.35,12.2,12.2,12.25,812
1312,2024-09-11,12.5,12.3,12.45,12.35,1745
1313,2024-09-11,11.05,10.75,10.75,10.85,2306
1314,2024-09-11,9.07,8.94,8.96,9.06,12264
1315,2024-09-11,70,70,70,70,37
1316,2024-09-11,17.95,17.5,17.75,17.7,5037
1319,2024-09-11,108,103,107.5,103,7796
1321,2024-09-11,37.55,37.1,37.25,37.3,533
