"stoc","date","max","min","ope","clo","vol"
50,2026-03-31,73.45,72.15,73.35,72.35,231592
51,2026-03-31,107.7,104.65,107.2,104.85,87
52,2026-03-31,43.45,42.75,43.3,42.82,54468
53,2026-03-31,163.2,160.2,162.75,160.2,22
55,2026-03-31,32.06,31.8,31.9,31.81,48
56,2026-03-31,37.66,37.05,37.65,37.13,144909
57,2026-03-31,218.2,214.9,218,215.45,95
61,2026-03-31,23.14,22.88,22.88,22.96,175
1101,2026-03-31,23.05,22.5,22.55,23,40458
1102,2026-03-31,34.85,34.4,34.75,34.7,14502
1103,2026-03-31,13.75,13.5,13.6,13.5,432
1104,2026-03-31,29.85,29.3,29.85,29.35,278
1108,2026-03-31,14.95,14.7,14.9,14.7,468
1109,2026-03-31,15.5,15.1,15.15,15.2,257
1110,2026-03-31,15.4,15.05,15.25,15.3,178
1201,2026-03-31,13.55,13.3,13.3,13.45,321
1203,2026-03-31,39.5,39.25,39.25,39.5,10
1210,2026-03-31,54.9,54.1,54.8,54.3,1907
1213,2026-03-31,9.95,9.5,9.9,9.61,15
1215,2026-03-31,139,135,139,135,1481
1216,2026-03-31,72.1,70.8,71.5,71,12863
1217,2026-03-31,10.4,10.2,10.3,10.3,474
1218,2026-03-31,19.45,19.2,19.4,19.3,1001
1219,2026-03-31,14.35,13.85,14.3,13.95,850
1220,2026-03-31,12.75,12.5,12.75,12.55,71
1225,2026-03-31,32,31.1,31.8,31.3,171
1227,2026-03-31,30.95,30.1,30.3,30.75,1631
1229,2026-03-31,46.05,44.75,44.85,45.05,3436
1231,2026-03-31,92.6,91,91,92.3,241
1232,2026-03-31,150,149,149,149,54
1233,2026-03-31,28.65,28.6,28.6,28.65,8
1234,2026-03-31,36,35.6,35.85,35.8,91
1235,2026-03-31,38.6,36.95,36.95,38.4,10
1236,2026-03-31,26.1,25.85,25.85,26.1,32
1240,2026-03-31,59.1,59.1,59.1,59.1,6
1256,2026-03-31,150,143,150,143,104
1259,2026-03-31,59,59,59,59,1
1264,2026-03-31,280,277.5,277.5,278.5,17
1268,2026-03-31,157,155,156,156,45
1294,2026-03-31,80.9,80,80.9,80.1,24
1295,2026-03-31,65.6,63.7,65.3,63.9,53
1301,2026-03-31,48.8,45.5,48.3,45.9,45080
1303,2026-03-31,79.7,73.4,79,73.9,114563
1304,2026-03-31,19.55,17.55,19.45,18.25,113223
1305,2026-03-31,20.1,17.25,19.6,17.35,74966
1307,2026-03-31,34.6,32.35,34.6,32.35,3026
1308,2026-03-31,21.15,18.2,20.55,18.5,68470
1309,2026-03-31,26.75,22.75,26.75,23.05,81798
1310,2026-03-31,12.4,10.8,12.25,11.05,29256
1312,2026-03-31,14.65,13.25,14.35,13.35,26409
1313,2026-03-31,13.75,12.5,13.45,12.6,17017
1314,2026-03-31,8.43,8.11,8.36,8.13,40783
