"stoc","date","max","min","ope","clo","vol"
1101,2025-01-07,31.95,31.5,31.9,31.5,7430
1102,2025-01-07,40.75,40.2,40.7,40.5,3731
1103,2025-01-07,17.1,16.65,16.95,16.65,307
1104,2025-01-07,28.45,28.2,28.45,28.2,276
1108,2025-01-07,14.45,14.3,14.45,14.35,182
1109,2025-01-07,17.7,17.4,17.7,17.45,393
1110,2025-01-07,20.45,20,20.4,20,101
1201,2025-01-07,17.9,17.8,17.8,17.8,270
1203,2025-01-07,40.15,39,39.3,39.05,21
1210,2025-01-07,51.9,50.8,51.9,51.2,1232
1213,2025-01-07,15,14.7,14.95,14.85,32
1215,2025-01-07,93,92.1,93,93,404
1216,2025-01-07,81.9,79,81.2,79.5,16547
1217,2025-01-07,11.8,11.6,11.7,11.65,747
1218,2025-01-07,19.6,19.35,19.45,19.4,571
1219,2025-01-07,14.85,14.6,14.85,14.6,316
1220,2025-01-07,17.25,16.8,17.1,16.8,589
1225,2025-01-07,44.05,41.3,42.45,41.3,1762
1227,2025-01-07,36.3,35.8,36.3,35.8,595
1229,2025-01-07,51.7,50.7,51.6,50.7,1260
1231,2025-01-07,140.5,136.5,138.5,139.5,311
1232,2025-01-07,145.5,145,145,145,58
1233,2025-01-07,31.05,30.1,31.05,30.1,13
1234,2025-01-07,41.3,40.95,41.3,40.95,161
1235,2025-01-07,73,69.3,73,69.3,65
1236,2025-01-07,23.45,22.8,23.45,22.8,25
1256,2025-01-07,132,130,130,130,14
1259,2025-01-07,63.8,63.8,63.8,63.8,1
1264,2025-01-07,311.5,311.5,311.5,311.5,1
1268,2025-01-07,149,148.5,149,148.5,57
1301,2025-01-07,36.25,34.55,36.25,34.55,22118
1303,2025-01-07,31.3,29.95,31.25,29.95,14667
1304,2025-01-07,11.8,11.15,11.55,11.3,7910
1305,2025-01-07,12.25,11.8,12.25,11.85,1085
1307,2025-01-07,39.45,38.15,39.15,38.45,1458
1308,2025-01-07,14.15,13.65,14.15,13.8,1090
1309,2025-01-07,13.85,13.2,13.85,13.25,1427
1310,2025-01-07,9.65,9.4,9.62,9.42,624
1312,2025-01-07,10.55,10.15,10.5,10.25,3039
1313,2025-01-07,9.1,8.75,9.1,8.77,1733
1314,2025-01-07,7.27,7.05,7.26,7.06,14568
