"stoc","date","max","min","ope","clo","vol"
1101,2024-07-22,34.55,33.85,34.55,34.35,20800
1102,2024-07-22,40.95,40.35,40.95,40.9,13965
1103,2024-07-22,18,17.7,17.95,17.85,768
1104,2024-07-22,32.55,31.2,32.55,31.65,1572
1108,2024-07-22,16.5,16,16.45,16.15,847
1109,2024-07-22,18.3,17.9,18.3,18,655
1110,2024-07-22,23,22.4,22.5,22.7,982
1201,2024-07-22,18.55,18.35,18.5,18.4,485
1203,2024-07-22,53.3,51.2,51.6,53.3,44
1210,2024-07-22,57.6,57,57.6,57.5,1319
1213,2024-07-22,10.45,9.98,10.45,10.25,133
1215,2024-07-22,103.5,101,103.5,102,697
1216,2024-07-22,88.3,86.1,87,88.3,14639
1217,2024-07-22,12.65,12.35,12.45,12.6,1566
1218,2024-07-22,21.3,20.6,21.2,21.05,1712
1219,2024-07-22,18.2,18.05,18.2,18.15,436
1220,2024-07-22,15.3,15,15.3,15.15,248
1225,2024-07-22,130.5,121.5,122,130.5,155
1227,2024-07-22,39.75,38.9,39.2,39.75,1085
1229,2024-07-22,70.9,70.2,70.7,70.7,2067
1231,2024-07-22,113.5,108.5,112,112,547
1232,2024-07-22,142.5,141.5,142,142,68
1233,2024-07-22,33.45,33,33.3,33.45,27
1234,2024-07-22,42.85,42.3,42.85,42.45,175
1235,2024-07-22,103.5,101,103.5,102.5,29
1236,2024-07-22,25.15,24.55,25.15,24.6,52
1240,2024-07-22,54.1,53,53.9,53,36
1256,2024-07-22,189.5,185,189.5,187,31
1259,2024-07-22,70.5,69.3,70,70.5,20
1264,2024-07-22,307,305.5,306,307,10
1268,2024-07-22,168.5,163.5,168,165.5,182
1301,2024-07-22,60.3,59.1,60.1,60.2,16328
1303,2024-07-22,50.4,49.4,50.4,50.3,13066
1304,2024-07-22,17.05,16.5,16.8,16.8,4545
1305,2024-07-22,18.75,18,18.5,18.4,2825
1307,2024-07-22,30.95,29.9,30.95,30.4,544
1308,2024-07-22,20.1,18.75,19.65,20.05,4282
1309,2024-07-22,19.3,18.5,19.2,19,1989
1310,2024-07-22,14.15,13.9,14.05,14.05,1470
1312,2024-07-22,15,14.5,14.85,14.7,6635
1313,2024-07-22,12.65,12.15,12.6,12.45,2677
1314,2024-07-22,10.7,10.25,10.65,10.25,38580
1315,2024-07-22,71.7,71.5,71.7,71.6,28
1316,2024-07-22,20.35,18.9,20.15,19.55,16842
1319,2024-07-22,99.3,94.8,99,95.3,4275
1321,2024-07-22,37,36.35,37,36.45,452
1323,2024-07-22,29.95,29.9,29.95,29.95,37
1324,2024-07-22,13.55,13.2,13.55,13.3,141
1325,2024-07-22,29.25,28.55,29,28.9,484
1326,2024-07-22,50.6,49.7,50.2,50.5,9822
1336,2024-07-22,23.3,21.45,23.25,22.3,606
1337,2024-07-22,7.7,7.49,7.64,7.56,627
1338,2024-07-22,32.25,31.8,32.15,31.9,86
1339,2024-07-22,63.8,61.1,63.8,61.5,248
1340,2024-07-22,11.25,10.75,11.1,11.1,238
1341,2024-07-22,65.6,63.3,65.6,65.1,16
1342,2024-07-22,98.7,95,98.7,95.7,555
1402,2024-07-22,33.1,32.5,33,33,18200
1409,2024-07-22,17.6,17.1,17.55,17.35,5563
1410,2024-07-22,37.6,36.85,37.1,37,25
1413,2024-07-22,10.35,10.15,10.35,10.15,92
1414,2024-07-22,23,21.5,23,22.85,904
1416,2024-07-22,12.6,12.25,12.6,12.4,574
1417,2024-07-22,11.55,11.35,11.55,11.4,215
1418,2024-07-22,38.3,36.55,38.1,37.1,181
1419,2024-07-22,48.3,47.3,47.6,47.6,82
1423,2024-07-22,43.05,42,43.05,42.25,171
1432,2024-07-22,17.8,17.5,17.8,17.6,252
1434,2024-07-22,22.7,22.4,22.55,22.7,1802
1435,2024-07-22,47.95,46,47.5,47.9,11
1436,2024-07-22,183,172.5,183,181.5,1035
1437,2024-07-22,36.7,35.25,36.7,35.75,359
1438,2024-07-22,71.6,68.3,69.6,70.3,369
1439,2024-07-22,28.75,28.3,28.75,28.4,159
1440,2024-07-22,17.85,17.15,17.85,17.45,2697
1441,2024-07-22,14.8,13.95,14.8,14.7,174
1442,2024-07-22,65.8,63.4,65.5,64.8,1689
1443,2024-07-22,31.8,31.6,31.6,31.7,64
1444,2024-07-22,10.45,10.1,10.35,10.15,9022
1445,2024-07-22,17.9,17.05,17.9,17.4,346
1446,2024-07-22,51.8,48.05,51.7,49,1299
1447,2024-07-22,10.9,10,10.8,10.2,5534
1449,2024-07-22,18.1,17.2,18.1,17.75,1437
1451,2024-07-22,19.8,19.35,19.8,19.65,173
1452,2024-07-22,16.65,16.45,16.6,16.5,101
1453,2024-07-22,24.9,23.75,24.85,23.95,1042
1454,2024-07-22,18.45,17.75,18.25,17.75,195
1455,2024-07-22,13.1,12.6,13,12.75,2584
1456,2024-07-22,24.05,21.6,23.95,21.6,2970
1457,2024-07-22,20.75,20.2,20.75,20.75,520
1459,2024-07-22,10.7,10.45,10.7,10.45,203
1460,2024-07-22,8.1,7.99,8.1,7.99,1194
1463,2024-07-22,23.45,22.85,23.45,23.3,319
1464,2024-07-22,13.5,13.1,13.5,13.3,651
1465,2024-07-22,15.1,14.85,15.05,14.85,67
1466,2024-07-22,12.75,12.6,12.6,12.75,117
1467,2024-07-22,11.65,11.4,11.65,11.45,247
1468,2024-07-22,14.6,14.35,14.4,14.5,38
1470,2024-07-22,21.7,19.85,19.85,21.7,97
1471,2024-07-22,15.4,14.85,15.35,14.95,1270
1472,2024-07-22,63.9,61.4,63.9,61.5,59
1473,2024-07-22,39.25,38.2,39.25,38.75,1219
1474,2024-07-22,14.15,13.7,13.95,13.9,504
1475,2024-07-22,65.1,62.5,63.7,64.1,388
1476,2024-07-22,547,530,544,536,453
1477,2024-07-22,467.5,436,458.5,438,2721
1503,2024-07-22,303.5,280,298.5,280,11166
1504,2024-07-22,49.7,48,49.2,48,10165
1506,2024-07-22,17.1,16.75,16.8,16.95,436
1512,2024-07-22,8.45,8.13,8.13,8.36,72
1513,2024-07-22,224.5,209,223,209.5,28594
1514,2024-07-22,160,148,158,148,19562
1515,2024-07-22,44.4,42.15,44.1,42.4,1258
1516,2024-07-22,23.55,22.3,23.55,22.4,407
1517,2024-07-22,17.95,17.35,17.55,17.5,702
1519,2024-07-22,978,865,974,865,4746
1521,2024-07-22,38.55,38.2,38.45,38.55,37
1522,2024-07-22,69.5,66.2,68.2,66.5,4292
1524,2024-07-22,31.55,30.55,31.4,30.8,1577
1525,2024-07-22,72.9,70,72.9,70.6,44
