"stoc","date","max","min","ope","clo","vol"
1101,2023-11-01,32.5,32,32.35,32.1,13576
1102,2023-11-01,40.15,39.85,40,40,2476
1103,2023-11-01,17.9,17.8,17.85,17.9,151
1104,2023-11-01,26.65,25.35,25.45,25.85,3101
1108,2023-11-01,13.7,13.4,13.45,13.6,328
1109,2023-11-01,17.5,17.4,17.5,17.45,31
1110,2023-11-01,18.15,18.05,18.1,18.15,63
1201,2023-11-01,18.55,18.4,18.55,18.45,287
1203,2023-11-01,43.15,42.4,43,42.4,10
1210,2023-11-01,51.9,51.1,51.2,51.9,1232
1213,2023-11-01,6.88,6.88,6.88,6.88,1
1215,2023-11-01,91.5,90.6,90.6,91.5,122
1216,2023-11-01,68.5,67.6,67.7,68.1,6210
1217,2023-11-01,11.85,11.65,11.7,11.8,1270
1218,2023-11-01,20.65,20.1,20.25,20.4,801
1219,2023-11-01,18.8,18.6,18.75,18.7,509
1220,2023-11-01,13.55,13.4,13.55,13.55,74
1225,2023-11-01,53.3,53.1,53.1,53.3,2
1227,2023-11-01,37.85,37.55,37.75,37.65,189
1229,2023-11-01,62,61.5,62,61.6,364
1231,2023-11-01,87.8,87.3,87.8,87.6,33
1232,2023-11-01,141,141,141,141,20
1233,2023-11-01,35,34.75,34.75,35,3
1234,2023-11-01,38.45,38.25,38.35,38.25,89
1235,2023-11-01,80.7,79.5,79.5,80.7,2
1236,2023-11-01,25,24.95,25,24.95,19
1240,2023-11-01,45,44.2,44.55,44.55,7
1256,2023-11-01,237.5,229.5,230,237.5,5
1259,2023-11-01,73.4,73.4,73.4,73.4,1
1264,2023-11-01,287.5,286.5,287.5,287.5,16
1268,2023-11-01,146,140,140.5,145.5,134
1301,2023-11-01,77.1,76.8,77,76.8,4994
1303,2023-11-01,62.5,61.7,62,62.1,4698
1304,2023-11-01,19.4,19.15,19.15,19.2,532
1305,2023-11-01,21.85,21.45,21.6,21.5,896
1307,2023-11-01,23.7,23.3,23.4,23.7,218
1308,2023-11-01,23.8,23.4,23.8,23.5,339
1309,2023-11-01,16.75,16.45,16.6,16.45,338
1310,2023-11-01,15.55,15.3,15.5,15.4,467
1312,2023-11-01,15.9,15.7,15.8,15.7,566
1313,2023-11-01,15,14.7,14.9,14.8,286
1314,2023-11-01,10.45,10.2,10.25,10.3,28465
1315,2023-11-01,71.6,71,71.1,71,7
1316,2023-11-01,10.3,10.15,10.3,10.3,752
