"stoc","date","max","min","ope","clo","vol"
1101,2026-05-04,24.8,24.3,24.55,24.45,30751
1102,2026-05-04,35.3,34.7,35.25,34.9,7411
1103,2026-05-04,13.45,13.25,13.45,13.3,540
1104,2026-05-04,28.35,28.2,28.35,28.25,854
1108,2026-05-04,14.6,14.45,14.6,14.55,167
1109,2026-05-04,15.5,15.4,15.45,15.45,93
1110,2026-05-04,15.4,15,15.25,15,149
1201,2026-05-04,12.55,12.2,12.5,12.25,857
1203,2026-05-04,44,42.35,42.35,42.75,20
1210,2026-05-04,53.4,52.4,53.4,52.6,3212
1213,2026-05-04,9,8.74,8.88,8.79,50
1215,2026-05-04,141,138.5,139,140,764
1216,2026-05-04,70.2,69.4,70,69.6,12582
1217,2026-05-04,9.94,9.81,9.94,9.85,753
1218,2026-05-04,19,18.65,18.95,18.75,1168
1219,2026-05-04,13.5,13.45,13.45,13.45,371
1220,2026-05-04,12.6,12.3,12.6,12.4,75
1225,2026-05-04,32.4,31.6,32.25,32.05,176
1227,2026-05-04,29,28.75,29,28.95,1129
1229,2026-05-04,41.4,41.05,41.3,41.25,3640
1231,2026-05-04,87.2,86.5,86.8,87,267
1232,2026-05-04,149,148,148.5,148,84
1233,2026-05-04,28.9,28.6,28.75,28.6,26
1234,2026-05-04,35.2,35.05,35.2,35.05,209
1235,2026-05-04,43.45,41,42,43.3,216
1236,2026-05-04,25.9,25.75,25.8,25.8,17
1256,2026-05-04,168,162.5,165,166.5,88
1301,2026-05-04,52.2,50.8,51.8,50.8,12646
1303,2026-05-04,90.7,88,90.3,88.4,57015
1304,2026-05-04,13.95,13.35,13.85,13.55,9560
1305,2026-05-04,14.3,13.5,14.3,13.7,8507
1307,2026-05-04,32,31.25,32,31.55,1222
1308,2026-05-04,14.65,13.9,14.65,14.05,5598
1309,2026-05-04,19.75,18.85,19.7,19.2,16156
1310,2026-05-04,9.45,8.99,9.45,9,5972
1312,2026-05-04,12.2,11.65,12.2,11.7,9553
1313,2026-05-04,11.1,10.7,11.1,10.8,4917
1314,2026-05-04,7.42,7.23,7.42,7.23,22376
1315,2026-05-04,62.5,62.1,62.4,62.2,17
1316,2026-05-04,11.15,10.95,11.15,11,1557
1319,2026-05-04,75.5,73.9,74.5,75,2530
1321,2026-05-04,30.45,30.15,30.4,30.4,203
1323,2026-05-04,20.4,19.7,20.4,19.8,213
1324,2026-05-04,10.6,10.4,10.6,10.45,105
1325,2026-05-04,26.5,26.2,26.5,26.4,197
1326,2026-05-04,52,50.7,52,50.8,21013
1337,2026-05-04,5.05,4.95,5.03,4.98,545
1338,2026-05-04,16.5,16,16.25,16,88
1339,2026-05-04,40.75,40,40.75,40.25,192
1340,2026-05-04,5.75,5.54,5.71,5.72,343
1341,2026-05-04,61.1,60.7,61.1,60.8,8
1342,2026-05-04,94.4,92.2,93.1,93.9,230
1402,2026-05-04,25.8,25.4,25.75,25.45,15519
1409,2026-05-04,17,16.55,17,16.6,8576
1410,2026-05-04,27.55,27.3,27.55,27.3,8
1413,2026-05-04,9.6,9.53,9.57,9.55,43
1414,2026-05-04,16.55,16.25,16.55,16.25,206
1416,2026-05-04,11.45,11.35,11.45,11.35,134
1417,2026-05-04,8.96,8.79,8.9,8.9,103
1418,2026-05-04,19.45,19.15,19.2,19.35,55
1419,2026-05-04,65.4,63.3,64.4,64.8,153
1423,2026-05-04,41.7,40.8,41.6,40.8,111
1432,2026-05-04,16.95,16.7,16.85,16.7,195
1434,2026-05-04,16.05,15.85,16,16,1691
1436,2026-05-04,49.95,49.45,49.95,49.65,260
1437,2026-05-04,29.7,29.35,29.7,29.35,157
1438,2026-05-04,22.15,21.3,22.15,21.5,101
1439,2026-05-04,26.55,26.2,26.2,26.55,33
1440,2026-05-04,12.7,12.5,12.7,12.6,1679
1441,2026-05-04,10.05,9.76,10.05,9.97,111
1442,2026-05-04,26.9,26.25,26.8,26.45,394
1443,2026-05-04,22.5,21.2,21.5,22.05,54
1444,2026-05-04,6.11,5.99,6.11,6,1327
1445,2026-05-04,12.65,12.55,12.65,12.55,34
1446,2026-05-04,15.9,15.65,15.8,15.65,142
1447,2026-05-04,5.04,4.97,5.01,4.99,911
1449,2026-05-04,13.25,12.95,13.1,13.1,933
1451,2026-05-04,16.7,16.55,16.65,16.6,168
1452,2026-05-04,11.35,11.25,11.3,11.3,38
1453,2026-05-04,11.8,11.5,11.8,11.8,160
1454,2026-05-04,14.4,13.65,13.85,14.25,157
1455,2026-05-04,8.15,8.03,8.15,8.09,1411
1456,2026-05-04,14.05,13.3,14.05,13.3,22
1457,2026-05-04,14.45,14.35,14.45,14.35,128
1459,2026-05-04,11.85,11.65,11.65,11.75,189
1460,2026-05-04,7,6.86,6.97,6.98,685
1463,2026-05-04,18.9,18.2,18.9,18.2,116
1464,2026-05-04,10,9.92,10,9.94,1002
1465,2026-05-04,12.15,12,12,12.15,43
1466,2026-05-04,16.4,15.8,16.25,15.8,280
1467,2026-05-04,7.22,7.09,7.21,7.11,261
1468,2026-05-04,12.05,11.8,11.95,12.05,46
1470,2026-05-04,22.25,22.15,22.25,22.25,5
1471,2026-05-04,11.65,11.3,11.3,11.3,440
1472,2026-05-04,90.4,89,90.4,89.1,11
1473,2026-05-04,21.35,20.7,21.35,20.9,259
1474,2026-05-04,10,9.95,9.95,9.97,50
1475,2026-05-04,28,27.5,27.9,27.6,66
1476,2026-05-04,343,334,334.5,338.5,845
1477,2026-05-04,212.5,208.5,211.5,211,1485
1503,2026-05-04,208,192.5,193,201.5,6868
1504,2026-05-04,68.6,62.8,63.2,68.6,20562
1506,2026-05-04,10.95,10.6,10.8,10.65,219
