"stoc","date","max","min","ope","clo","vol"
1101,2024-07-30,34.9,34.3,34.9,34.65,15107
1102,2024-07-30,41.8,40.8,41.8,41.3,7639
1103,2024-07-30,18.15,17.9,18.15,18.1,398
1104,2024-07-30,33.8,32.9,33.8,33.4,1252
1108,2024-07-30,16.35,16.05,16.2,16.25,456
1109,2024-07-30,18.1,17.85,18.1,18,298
1110,2024-07-30,23.85,23.05,23.4,23.8,829
1201,2024-07-30,18.25,18,18.25,18.15,1098
1203,2024-07-30,53.6,52.8,52.8,53.6,5
1210,2024-07-30,57.6,57,57.5,57.4,1190
1213,2024-07-30,11.3,10.8,11,11.3,115
1215,2024-07-30,103,101,103,102,633
1216,2024-07-30,86.8,83.9,86.8,85.7,9246
1217,2024-07-30,12.65,12.45,12.65,12.6,1301
1218,2024-07-30,21.1,20.7,20.95,21.1,762
1219,2024-07-30,18.05,17.85,18,18.05,398
1220,2024-07-30,15.35,15.05,15.35,15.25,106
1225,2024-07-30,146.5,134,136.5,143.5,347
1227,2024-07-30,40,39.5,40,39.7,404
1229,2024-07-30,63.7,62.6,63.7,63,1491
1231,2024-07-30,121.5,118.5,120,121,247
1232,2024-07-30,142,141.5,142,142,31
1233,2024-07-30,33.3,33.25,33.3,33.3,5
1234,2024-07-30,42.8,42.4,42.5,42.65,101
1235,2024-07-30,113,108,112.5,110.5,63
1236,2024-07-30,25,24.7,24.8,24.9,46
1240,2024-07-30,53.4,52.5,53.4,53.2,3
1256,2024-07-30,180,178,178.5,179.5,14
1259,2024-07-30,70,68,69.5,70,29
1264,2024-07-30,313.5,306,307,312.5,19
1268,2024-07-30,165.5,164,165,165,41
1301,2024-07-30,58.9,57.6,58.9,57.9,7330
1303,2024-07-30,49.8,49,49.8,49.55,6422
1304,2024-07-30,16.2,15.7,16.15,15.9,2510
1305,2024-07-30,18,17.65,17.95,17.8,1213
1307,2024-07-30,31.65,31,31.65,31.6,403
1308,2024-07-30,19.85,19.1,19.85,19.4,2648
1309,2024-07-30,19.1,18.25,19.1,18.7,2030
1310,2024-07-30,14,13.65,13.95,14,857
1312,2024-07-30,14.6,14.15,14.6,14.55,3904
1313,2024-07-30,12.5,12.3,12.45,12.5,867
1314,2024-07-30,10.6,10.35,10.55,10.55,17508
1315,2024-07-30,71.7,71.6,71.6,71.7,9
