"stoc","date","max","min","ope","clo","vol"
1101,2024-09-26,32.95,32.5,32.95,32.6,9849
1102,2024-09-26,46.3,45.75,45.8,46.2,14360
1103,2024-09-26,18.15,17.9,18.15,18,272
1104,2024-09-26,31,30.65,30.7,30.65,330
1108,2024-09-26,15,14.85,15,14.9,179
1109,2024-09-26,18.65,18.35,18.5,18.55,147
1110,2024-09-26,21.95,21.55,21.6,21.65,255
1201,2024-09-26,18.2,18,18.15,18.05,484
1203,2024-09-26,50.5,49.8,50,50,32
1210,2024-09-26,51.7,51.3,51.7,51.3,665
1213,2024-09-26,12.05,11.95,12,12,21
1215,2024-09-26,98.9,97.5,97.5,98.9,701
1216,2024-09-26,90.6,88.8,90.6,89.6,7811
1217,2024-09-26,12.45,12.35,12.45,12.35,537
1218,2024-09-26,20.6,20.35,20.5,20.35,680
1219,2024-09-26,17.2,17.1,17.2,17.15,138
1220,2024-09-26,16.45,16.35,16.4,16.4,124
1225,2024-09-26,146.5,132.5,146.5,135,143
1227,2024-09-26,38.85,38.65,38.7,38.7,462
1229,2024-09-26,61.5,61,61.5,61.1,761
1231,2024-09-26,109.5,108,109,108,142
1232,2024-09-26,149,148,149,149,69
1233,2024-09-26,33.2,32.75,33.1,32.95,23
1234,2024-09-26,42.25,42,42,42.2,79
1235,2024-09-26,144.5,143,144,144,18
1236,2024-09-26,23.55,23.4,23.5,23.45,14
1240,2024-09-26,53.9,53.1,53.9,53.1,17
1256,2024-09-26,143,137,143,139.5,35
1259,2024-09-26,69.5,68.5,69.2,68.5,6
1264,2024-09-26,315.5,314,315.5,314.5,5
1268,2024-09-26,151.5,150.5,151,150.5,28
1301,2024-09-26,51.1,50,51,50.1,10134
1303,2024-09-26,43.95,43.15,43.8,43.5,9598
1304,2024-09-26,15.8,15.35,15.75,15.4,1582
1305,2024-09-26,16.5,16,16.45,16.15,415
1307,2024-09-26,38.35,37.2,37.55,37.4,878
1308,2024-09-26,18.5,18.05,18.5,18.05,614
1309,2024-09-26,20.2,19.35,20,19.65,4007
