"stoc","date","max","min","ope","clo","vol"
1101,2024-02-29,32.55,32.05,32.4,32.1,29190
1102,2024-02-29,40.45,40,40.1,40.45,5255
1103,2024-02-29,18,17.7,17.85,17.7,480
1104,2024-02-29,29.75,29.25,29.3,29.7,1149
1108,2024-02-29,15.75,15.55,15.55,15.75,643
1109,2024-02-29,17.9,17.75,17.75,17.85,447
1110,2024-02-29,18,17.85,17.9,17.9,69
1201,2024-02-29,19,18.7,18.75,18.9,697
1203,2024-02-29,54.4,53.8,54.2,54.4,15
1210,2024-02-29,58.9,58.3,58.6,58.4,1129
1213,2024-02-29,7.1,7,7.04,7.04,62
1215,2024-02-29,97.7,96.8,97.3,97.1,332
1216,2024-02-29,76.7,75,75,76.7,10684
1217,2024-02-29,11.9,11.8,11.9,11.85,649
1218,2024-02-29,21.25,20.75,20.75,21.2,996
1219,2024-02-29,19,18.85,18.9,18.9,248
1220,2024-02-29,14,13.8,13.9,13.9,61
1225,2024-02-29,55.6,55.1,55.3,55.6,13
1227,2024-02-29,38,37.7,37.8,37.7,455
1229,2024-02-29,65.6,64.5,64.5,65.5,1621
1231,2024-02-29,87.5,86.9,86.9,86.9,117
1232,2024-02-29,145.5,144.5,144.5,144.5,91
1233,2024-02-29,34.8,34.7,34.8,34.8,10
1234,2024-02-29,40.1,39.9,39.9,39.95,206
1235,2024-02-29,84.2,83.3,83.3,84.2,14
1236,2024-02-29,24.4,24.1,24.3,24.35,40
1240,2024-02-29,50.1,49.8,50,49.8,47
1256,2024-02-29,255.5,252.5,253,255,14
1259,2024-02-29,75.9,75.2,75.4,75.6,11
1264,2024-02-29,300,299.5,300,299.5,7
1268,2024-02-29,155,151.5,151.5,154.5,90
1301,2024-02-29,72.2,71.5,71.8,71.7,9838
1303,2024-02-29,59.7,58.5,58.9,59.7,11079
1304,2024-02-29,18.4,18.1,18.15,18.2,708
1305,2024-02-29,20.55,20.25,20.3,20.35,876
1307,2024-02-29,26.7,26.35,26.4,26.7,280
1308,2024-02-29,22.05,21.75,21.9,22.05,635
1309,2024-02-29,16.85,16.6,16.7,16.8,469
1310,2024-02-29,14.3,14.15,14.2,14.25,297
1312,2024-02-29,14.2,14.05,14.1,14.15,1757
1313,2024-02-29,14.8,14.55,14.75,14.65,1748
1314,2024-02-29,9.44,9.38,9.43,9.4,10552
1315,2024-02-29,72,72,72,72,11
1316,2024-02-29,21,19.4,19.8,21,63291
1319,2024-02-29,101,96.9,97.7,98.9,8610
1321,2024-02-29,36.15,35.95,36.05,36,293
1323,2024-02-29,31.15,31.1,31.15,31.1,55
1324,2024-02-29,16.8,16.5,16.5,16.7,77
1325,2024-02-29,35.65,34.15,34.45,34.3,1512
1326,2024-02-29,57.2,56.2,56.6,57.2,7972
1336,2024-02-29,22.3,21.8,22.1,22.3,105
1337,2024-02-29,7.86,7.69,7.69,7.76,537
1338,2024-02-29,38.55,38.05,38.45,38.35,58
1339,2024-02-29,73,71.5,72.6,72.1,777
1340,2024-02-29,11.1,11,11.1,11,72
1341,2024-02-29,61.7,61.4,61.4,61.7,11
1342,2024-02-29,129.5,127.5,129.5,129.5,917
1402,2024-02-29,32.6,31.65,31.65,32.6,15189
1409,2024-02-29,15.45,15.25,15.35,15.25,3096
1410,2024-02-29,37.4,36.7,36.8,36.85,117
1413,2024-02-29,9.15,9,9.05,9.15,46
1414,2024-02-29,20.25,19.35,19.35,19.8,2180
1416,2024-02-29,12.25,12.1,12.15,12.2,289
1417,2024-02-29,12.05,11.95,11.95,11.95,99
1418,2024-02-29,29,27.85,28.95,28.35,123
1419,2024-02-29,45.7,45,45.3,45.7,44
