公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1234,黑松,920491,1068204,795909,-13.82,15.65,1988695,1840068,8.07,-
1235,興泰,2152,5435,1836,-60.4,17.21,7587,3396,123.4,累計營收增加子公司泰宇網通1-2月營收476萬
1236,宏亞,98637,344600,110189,-71.37,-10.48,443237,330974,33.91,-
1702,南僑,1564892,2062120,1643891,-24.11,-4.8,3627012,3289077,10.27,-
1737,臺鹽,196732,337703,250507,-41.74,-21.46,534435,570796,-6.37,-
3054,立萬利,10338,12400,3691,-16.62,180.08,22738,5275,331.05,主係因本期產品結構改變致銷售額增加。
1301,台塑,12932676,17516214,17688186,-26.16,-26.88,30448890,32096322,-5.13,-
1303,南亞,16711275,20392952,21842845,-18.05,-23.49,37104227,42132673,-11.93,-
1304,台聚,3572913,4365601,4507156,-18.15,-20.72,7938514,8438728,-5.92,-
1305,華夏,854801,1068566,1338693,-20.0,-36.14,1923367,2616493,-26.49,-
1307,三芳,670344,999146,959537,-32.9,-30.13,1669490,1749532,-4.57,-
1308,亞聚,496084,578883,566122,-14.3,-12.37,1074967,1020095,5.37,-
1309,台達化,1084150,1347661,1201305,-19.55,-9.75,2431811,2186893,11.19,-
1310,台苯,700220,888073,569240,-21.15,23.0,1588293,1159000,37.03,-
1312,國喬,1082954,1255645,1320956,-13.75,-18.01,2338599,2606612,-10.28,-
1313,聯成,3405651,7030314,5836564,-51.55,-41.64,10469974,9410696,11.25,-
1314,中石化,2547610,2914717,1671640,-12.59,52.4,5462327,2813221,94.16,受通膨、戰爭與下游市場需求疲弱等因素影響使去年同期基期低，另去年同期小港與斗六有近半月歲修，故本月營收增幅較高。
1315,達新,167017,157379,117990,6.12,41.55,324396,359457,-9.75,-
1321,大洋,257242,412854,441561,-37.69,-41.74,670102,838171,-20.05,-
1323,永裕,221573,278381,244560,-20.4,-9.39,499954,487565,2.54,-
1324,地球,49972,72862,76806,-31.41,-34.93,122834,138814,-11.51,-
1325,恆大,26501,45458,33295,-41.7,-20.4,71959,68380,5.23,-
1326,台化,25679379,28185400,28017455,-8.89,-8.34,53864779,53594431,0.5,-
4306,炎洲,769012,1142898,1023025,-32.71,-24.82,1911910,1767994,8.14,-
1402,遠東新,19485883,23067562,19701851,-15.52,-1.09,42553445,38636934,10.13,-
1409,新纖,3162232,3663243,3143432,-13.67,0.59,6825475,5923203,15.23,-
1410,南染,17180,18779,20346,-8.51,-15.56,35959,36904,-2.56,-
1413,宏洲,167218,232913,159368,-28.2,4.92,400131,285079,40.35,-
1414,東和,38876,46819,48822,-16.96,-20.37,85695,84011,2.0,-
1417,嘉裕,67449,96641,159979,-30.2,-57.83,164090,272627,-39.81,因結束國軍服裝供售業務，致使營收減少
1418,東華,970,283,3373,242.75,-71.24,1253,6971,-82.02,因去年同期銷庫存
1419,新紡,275048,262255,256959,4.87,7.03,537303,521346,3.06,-
1423,利華,15335,12357,8359,24.09,83.45,27692,16803,64.8,係受到去年同期偏低營業額加上部分先前訂單延遲至二月份出貨造成影響。
1434,福懋,2163422,2377190,2460970,-8.99,-12.09,4540612,4926704,-7.83,-
1440,南紡,1260732,1454810,2006312,-13.34,-37.16,2715543,3398393,-20.09,-
1441,大東,57190,83230,106813,-31.28,-46.45,140420,196010,-28.36,-
1444,力麗,520525,725906,691151,-28.29,-24.68,1246431,1403875,-11.21,-
1445,大宇,58832,97975,120811,-39.95,-51.3,156807,235524,-33.42,因今年2月工作天數相較於去年2月少所致
1446,宏和,467749,47370,9170,887.43,5000.86,515119,16855,2956.17,營建銷售增加營收
1447,力鵬,1892901,4719844,2132592,-59.89,-11.23,6612745,5378624,22.94,-
1449,佳和,191976,431567,208007,-55.51,-7.7,623543,349762,78.27,訂單增加
1451,年興,522817,536487,399572,-2.54,30.84,1059304,957580,10.62,-
1452,宏益,83274,112920,84182,-26.25,-1.07,196194,152526,28.62,-
1454,台富,109876,124338,112569,-11.63,-2.39,234214,212017,10.46,-
1455,集盛,643874,804846,581918,-20.0,10.64,1448720,1019664,42.07,-
1457,宜進,245218,319900,258240,-23.34,-5.04,565118,469852,20.27,-
1459,聯發,77701,153764,107221,-49.46,-27.53,231698,179712,28.92,-
1460,宏遠,647172,683527,644698,-5.31,0.38,1330194,1258365,5.7,-
1463,強盛,24404,24283,32328,0.49,-24.51,48687,56397,-13.67,-
1464,得力,620885,905992,913441,-31.46,-32.02,1526877,1650408,-7.48,-
1465,偉全,29144,47181,51752,-38.22,-43.68,76325,83940,-9.07,-
1466,聚隆,153502,208323,165730,-26.31,-7.37,361825,298047,21.39,-
1467,南緯,329608,467317,362473,-29.46,-9.06,796925,727929,9.47,-
1468,昶和,53303,103202,74177,-48.35,-28.14,156505,186425,-16.04,-
1470,大統新創,54376,71331,87006,-23.76,-37.5,125707,144989,-13.29,-
1473,台南,881966,780692,509235,12.97,73.19,1662658,1318170,26.13,客戶增加訂單
1474,弘裕,173028,260413,237080,-33.55,-27.01,433441,382274,13.38,-
1475,業旺,122214,148039,111247,-17.44,9.85,270253,213894,26.34,-
1476,儒鴻,2181576,2629261,2000856,-17.02,9.03,4810837,4104745,17.2,-
1477,聚陽,2726304,2754588,2653731,-1.02,2.73,5480892,5041240,8.72,-
4414,如興,1143507,995277,1412248,14.89,-19.02,2138784,2342585,-8.69,-
4426,利勤,82417,88909,147226,-7.3,-44.02,171326,236809,-27.65,-
4438,廣越,734206,865459,785080,-15.16,-6.48,1599665,1752181,-8.7,-
4440,宜新實業,62794,85536,92899,-26.58,-32.4,148330,166488,-10.9,-
1503,士電,2869450,3907628,2629403,-26.56,9.12,6777078,5787857,17.09,-
1504,東元,4170040,4907676,4601348,-15.03,-9.37,9077716,9124533,-0.51,-
1506,正道,75856,89592,86578,-15.33,-12.38,165448,179335,-7.74,-
1513,中興電,1860808,1942911,1982399,-4.22,-6.13,3803719,3758321,1.2,-
1514,亞力,564461,647456,595193,-12.81,-5.16,1211917,1122120,8.0,-
1515,力山,579887,816161,146636,-28.94,295.46,1396048,369784,277.53,客戶銷售狀況好增加採購量
1517,利奇,66389,138747,216172,-52.15,-69.28,205137,378268,-45.76,"主係依巿場需求配合調整,致本月營收較去年同期減少。"
1519,華城,804939,674596,306963,19.32,162.22,1479535,490982,201.34,"本月較同期增加主要為外銷案依顧客交期認列,故月營收起伏變化較大。"
1526,日馳,51097,54200,118064,-5.72,-56.72,105297,229732,-54.16,因市場需求減少，致本月營收較去年同期減少。
1527,鑽全,247290,307345,220866,-19.53,11.96,554635,494161,12.23,-
1528,恩德,195415,266606,242839,-26.7,-19.52,462021,525801,-12.13,-
1529,樂事綠能,24162,33602,37824,-28.09,-36.11,57764,89458,-35.42,"本期營收因無台電變壓器交貨,故較去年同期減少"
1530,亞崴,65536,98383,148102,-33.38,-55.74,163919,311402,-47.36,因113年2月適逢春節假期及大陸廠春節假期延長，工作天數減少，致本月營收較去年同期減少。
1531,高林股,88315,145106,126970,-39.13,-30.44,233421,232664,0.32,-
1532,勤美,1360720,1344899,957222,1.17,42.15,2705619,1768944,52.95,兩期變動達50%以上，主係今年累積至本月認列完工交屋營建收入較去年同期增加所致
1535,中宇,906391,755860,627487,19.91,44.44,1662251,1261518,31.76,-
1537,廣隆,519706,630244,362038,-17.53,43.55,1149950,851935,34.98,-
1538,正峰,2263,7231,17257,-68.7,-86.88,9494,32873,-71.11,客戶訂單減少且適逢春節假期，產能及出貨減少
1539,巨庭,105312,156669,51681,-32.78,103.77,261980,142355,84.03,國外市場需求增加
1540,喬福,24485,59190,20813,-58.63,17.64,83675,87697,-4.58,-
1541,錩泰,159496,286343,152004,-44.29,4.92,445839,355923,25.26,-
1558,伸興,442458,697791,490384,-36.59,-9.77,1140249,995823,14.5,-
1560,中砂,500762,545065,516402,-8.12,-3.02,1045827,986785,5.98,-
1583,程泰,251546,300294,323501,-16.23,-22.24,551841,601392,-8.23,-
1597,直得,66811,81027,99783,-17.54,-33.04,147838,203782,-27.45,-
2049,上銀,1704262,1800875,2006202,-5.36,-15.05,3505137,3453554,1.49,-
2371,大同,3792634,3357012,3556033,12.97,6.65,7149646,7094551,0.77,-
3167,大量,93384,151408,68818,-38.32,35.69,244792,181007,35.23,-
4526,東台,246339,505635,682430,-51.28,-63.9,751974,1116641,-32.65,適逢農曆春節工作日減少，營收遞延至次月
4532,瑞智,1327957,1668835,1316562,-20.42,0.86,2996792,2449825,22.32,-
4540,全球傳動,159679,221068,243250,-27.76,-34.35,380747,446613,-14.74,-
4555,氣立,104590,117907,124414,-11.29,-15.93,222497,199097,11.75,-
4562,穎漢,38551,70471,71393,-45.29,-46.0,109022,138670,-21.38,-
4564,元翎,54786,67458,85682,-18.78,-36.05,122244,221393,-44.78,-
4566,時碩工業,279429,432598,362285,-35.4,-22.87,712027,756665,-5.89,-
4572,駐龍,74365,80561,58573,-7.69,26.96,154926,120365,28.71,-
4576,大銀微系統,126809,137217,171798,-7.58,-26.18,264026,330111,-20.01,-
4583,台灣精銳,232206,216463,228700,7.27,1.53,448669,392019,14.45,-
6606,建德工業,28758,72519,61790,-60.34,-53.45,101277,105903,-4.36,因大陸公司年假時間較長，出貨天數變少所致
8222,寶一,59434,59608,54273,-0.29,9.5,119042,99447,19.7,-
8374,羅昇,181670,260867,251097,-30.35,-27.64,442537,495659,-10.71,-
8996,高力,208116,324381,254582,-35.84,-18.25,532497,575805,-7.52,-
1603,華電,285285,467824,307450,-39.01,-7.2,753109,559799,34.53,-
1604,聲寶,678253,1014232,635155,-33.12,6.78,1692484,1626366,4.06,-
1605,華新,11789996,13548978,17872155,-12.98,-34.03,25338974,33034709,-23.29,-
1608,華榮,766998,966051,730688,-20.6,4.96,1733049,1522096,13.85,-
1609,大亞,1954928,2332994,2036454,-16.2,-4.0,4287922,3757768,14.1,-
1611,中電,78863,120297,99403,-34.44,-20.66,199160,204416,-2.57,-
1612,宏泰,409701,405580,415693,1.01,-1.44,815281,850080,-4.09,-
1614,三洋電,417730,475269,447139,-12.1,-6.57,892999,943392,-5.34,-
1615,大山,449479,294015,294217,52.87,52.77,743494,501556,48.23,係本月電力電纜銷售較去年同期成長
1616,億泰,350680,321249,280606,9.16,24.97,671929,543541,23.62,-
1617,榮星,160713,263384,261299,-38.98,-38.49,424097,413059,2.67,-
1618,合機,194236,257336,220221,-24.52,-11.79,451572,372098,21.35,-
4930,燦星網,430734,655940,422878,-34.33,1.85,1086674,949649,14.42,-
5283,禾聯碩,257017,347870,307504,-26.11,-16.41,604887,602727,0.35,-
1708,東鹼,408428,464607,525024,-12.09,-22.2,873035,960207,-9.07,-
1709,和益,829757,804814,695861,3.09,19.24,1634572,1435167,13.89,-
1710,東聯,1590733,2111069,1900471,-24.64,-16.29,3701802,3444873,7.45,無
1711,永光,489638,705432,661754,-30.59,-26.0,1195070,1214191,-1.57,-
1712,興農,1464418,1760419,1526677,-16.81,-4.07,3224837,3405620,-5.3,-
1713,國化,36055,44123,54357,-18.28,-33.66,80178,80653,-0.58,-
1714,和桐,1103116,1706491,1589422,-35.35,-30.59,2809607,3171628,-11.41,-
1717,長興,2421920,3850564,3292782,-37.1,-26.44,6272484,5757995,8.93,-
1718,中纖,3129129,3845901,3131986,-18.63,-0.09,6975031,6301690,10.68,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。
1721,三晃,164787,194153,182930,-15.12,-9.91,358940,349480,2.7,-
1722,台肥,956263,1308240,1078965,-26.9,-11.37,2264503,2239415,1.12,-
1723,中碳,644868,512792,839791,25.75,-23.21,1157660,1511818,-23.42,-
1725,元禎,475260,709799,613630,-33.04,-22.54,1185059,1150810,2.97,-
1726,永記,640508,906449,818068,-29.33,-21.7,1546957,1584447,-2.36,-
1727,中華化,121687,132069,147732,-7.86,-17.62,253756,281641,-9.9,-
1730,花仙子,166177,323292,183946,-48.59,-9.65,489469,491007,-0.31,-
1732,毛寶,46781,57419,43238,-18.52,8.19,104199,88646,17.54,-
1735,日勝化,147988,231312,188061,-36.02,-21.3,379299,316285,19.92,-
1773,勝一,800501,941233,851277,-14.95,-5.96,1741734,1589930,9.54,-
1776,展宇,59703,108440,101502,-44.94,-41.18,168143,204958,-17.96,-
4720,德淵,183997,359204,239498,-48.77,-23.17,543201,458367,18.5,-
4722,國精化,248615,331008,251110,-24.89,-0.99,579623,413873,40.04,-
4739,康普,337700,351642,528696,-3.96,-36.12,689342,1011632,-31.85,-
4755,三福化,353728,414681,369251,-14.69,-4.2,768409,727000,5.69,-
4764,雙鍵,106598,216261,162194,-50.7,-34.27,322859,313652,2.93,-
4766,南寶,1243763,1856571,1532204,-33.0,-18.82,3100334,2722518,13.87,-
4770,上品,340564,531642,616779,-35.94,-44.78,872206,1141862,-23.61,-
1701,中化,648419,891625,645122,-27.27,0.51,1540044,1398552,10.11,-
1707,葡萄王,598512,789501,610065,-24.19,-1.89,1388013,1276398,8.74,-
1720,生達,444704,642231,454878,-30.75,-2.23,1086935,948385,14.6,-
1731,美吾華,112715,183317,90679,-38.51,24.3,296032,210153,40.86,本月美吾髮事業部森歐黎漾Saholea及通路專屬髮品出貨持續暢旺，整體營收較去年同期大幅成長24%
1733,五鼎,129423,191549,135344,-32.43,-4.37,320972,276435,16.11,-
1734,杏輝,207167,303726,212309,-31.79,-2.42,510893,440972,15.85,-
1752,南光,136717,223849,166390,-38.92,-17.83,360566,331413,8.79,-
1760,寶齡富錦,228014,149250,198126,52.77,15.08,377263,288139,30.93,-
1762,中化生,89301,71704,285652,24.54,-68.73,161005,548542,-70.64,當月及累計營收較去年同期減少，主係部份產品營收遞延認列所致。
1783,和康生,37384,51182,42159,-26.95,-11.32,88566,85408,3.69,-
1786,科妍,50529,74264,24269,-31.96,108.2,124793,59991,108.01,可吸收防沾黏凝膠及關節腔注射劑業務銷售增加
1789,神隆,295878,254082,184673,16.44,60.21,549960,401036,37.13,配合客戶需求時程出貨致本月營收增加
1795,美時,1051899,1995716,1085919,-47.29,-3.13,3047615,3093675,-1.48,-
3164,景岳,36289,34773,18163,4.35,99.79,71062,42435,67.46,客戶業務成長
3705,永信,532272,729058,473122,-26.99,12.5,1261330,1096918,14.98,-
4104,佳醫,575306,767569,604745,-25.04,-4.86,1342875,1284524,4.54,-
4106,雃博,182408,256061,191687,-28.76,-4.84,438469,426348,2.84,-
4108,懷特,9740,12796,8713,-23.88,11.78,22536,17448,29.16,本期「懷特血寶®」凍晶注射劑出貨增加，營收較去年同期成長近12%
4119,旭富,74003,92890,107645,-20.33,-31.25,166893,198430,-15.89,-
4133,亞諾法,26307,27089,32338,-2.88,-18.64,53396,58407,-8.57,-
4142,國光生,7492,2984,40825,151.07,-81.64,10476,80034,-86.91,營收較去年同期減少主因為配合國外客戶出貨調整所致
4155,訊映,103581,84804,54763,22.14,89.14,188385,200709,-6.14,113年02月營收較112年02月增加，係因北非客戶銷售成長所致。
4164,承業醫,167328,257653,198428,-35.05,-15.67,424981,413448,2.78,-
4736,泰博,286003,420111,439979,-31.92,-34.99,706114,1123623,-37.15,-
4737,華廣,140298,151078,150250,-7.13,-6.62,291376,273522,6.52,-
4746,台耀,245683,325081,276985,-24.42,-11.3,570764,546305,4.47,-
6446,藥華藥,587814,507585,307618,15.8,91.08,1095399,539988,102.85,本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。
6472,保瑞,879810,1225079,1575307,-28.18,-44.14,2104889,3470901,-39.35,-
6491,晶碩,566213,567390,443338,-0.2,27.71,1133603,942167,20.31,-
6534,正瀚-創,250085,221973,268552,12.66,-6.87,472058,474646,-0.54,-
6645,金萬林-創,30176,29878,29756,0.99,1.41,60054,58114,3.33,-
6657,華安,241,416,557,-42.06,-56.73,657,734,-10.49,113年2月較112年2月營收減少316仟元，變動-56.73%，主係試劑銷售減少。
6782,視陽,327200,236306,142125,38.46,130.21,563506,334769,68.32,主係去年同期受客戶庫存調整影響，使得基期較低。
6796,晉弘,18748,37026,44126,-49.36,-57.51,55774,73778,-24.4,客戶臨床進行中，以及公司產品新舊機種轉型期，導致2月營收年減57.51%
6861,睿生光電,141529,165182,166849,-14.31,-15.17,306711,311240,-1.45,-
6949,沛爾生醫-創,1649,1536,1385,7.35,19.06,3185,3042,4.7,-
1802,台玻,2316131,3941086,3073737,-41.23,-24.64,6257217,5733630,9.13,-
1806,冠軍,193130,351388,196733,-45.03,-1.83,544518,353506,54.03,"2024年1-2月業績544,518仟元較2023年同期增加，乃因銷售業績成長乃因建案工地需求增加所致。"
1809,中釉,147634,234602,178120,-37.07,-17.11,382236,311382,22.75,-
1810,和成,321773,408667,405548,-21.26,-20.65,730440,686963,6.32,-
1817,凱撒衛,109017,248873,130739,-56.19,-16.61,357890,257048,39.23,-
1903,士紙,12981,13434,13018,-3.37,-0.28,26415,25808,2.35,-
1904,正隆,2879507,3630051,3532118,-20.67,-18.47,6509558,6396753,1.76,-
1905,華紙,1423273,1878234,1904782,-24.22,-25.27,3301507,3335127,-1.0,-
1906,寶隆,363027,236990,312567,53.18,16.14,600017,481355,24.65,-
1907,永豐餘,4581557,6773301,5860467,-32.35,-21.82,11354858,10642258,6.69,-
1909,榮成,2717557,4073148,3720614,-33.28,-26.95,6790705,6611391,2.71,-
6790,永豐實,651815,1032858,778228,-36.89,-16.24,1684673,1567290,7.48,-
2002,中鋼,28964834,31931086,31254510,-9.28,-7.32,60895920,57499063,5.9,-
2006,東和鋼鐵,3742593,5508345,4508315,-32.05,-16.98,9250938,8054888,14.84,-
2007,燁興,395843,433926,457384,-8.77,-13.45,829769,865516,-4.13,-
2008,高興昌,83309,140649,162425,-40.76,-48.7,223958,307615,-27.19,-
2009,第一銅,160029,253065,199424,-36.76,-19.75,413094,363744,13.56,-
2010,春源,1361158,1812575,1606582,-24.9,-15.27,3173733,2834771,11.95,-
2012,春雨,563047,705201,674577,-20.15,-16.53,1268248,1265941,0.18,-
2013,中鋼構,1275186,1488866,1218226,-14.35,4.67,2764052,3031394,-8.81,-
2014,中鴻,3040808,3199028,3212571,-4.94,-5.34,6239836,5917504,5.44,-
2015,豐興,1896093,3342899,2874776,-43.27,-34.04,5238992,4983283,5.13,-
2017,官田鋼,233040,219974,194955,5.93,19.53,453014,409896,10.51,-
2020,美亞,329851,633428,660566,-47.92,-50.06,963277,1088965,-11.54,主要係今年(113年)2月適逢農曆春節假期，銷售天數較短，故較去年2月營收減少。
2022,聚亨,645206,658566,664808,-2.02,-2.94,1303772,1121221,16.28,-
2023,燁輝,6267697,6964692,5370438,-10.0,16.7,13232389,10651007,24.23,-
2024,志聯,50108,88973,83742,-43.68,-40.16,139081,139114,-0.02,-
2025,千興,36491,149287,102532,-75.55,-64.41,185778,139944,32.75,近期國際鎳價大漲但不�袗�業景氣仍未回溫，需求並不明顯，下游客戶迄今仍在消化庫存，購買意願觀望，導致營收銳減。
2027,大成鋼,7815868,7771619,8925017,0.56,-12.42,15587487,18826534,-17.2,-
2028,威致,769491,1071820,999202,-28.2,-22.98,1841311,1706483,7.9,-
2029,盛餘,1036149,1116185,947376,-7.17,9.37,2152334,1719786,25.15,-
2030,彰源,660457,1146236,1150086,-42.38,-42.57,1806693,1993487,-9.37,-
2031,新光鋼,921709,1365464,1179500,-32.49,-21.85,2287173,1995566,14.61,-
2032,新鋼,179824,231424,254849,-22.29,-29.43,411249,465376,-11.63,-
2033,佳大,34276,51595,53255,-33.56,-35.63,85871,87220,-1.54,-
2034,允強,878585,1079326,1237268,-18.59,-28.98,1957911,2354203,-16.83,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
2038,海光,546890,816387,818337,-33.01,-33.17,1363277,1343044,1.5,-
2069,運錩,624965,890278,947459,-29.8,-34.03,1515243,1899581,-20.23,-
2211,長榮鋼,811437,873232,853553,-7.07,-4.93,1684669,1362516,23.64,-
3004,豐達科,247263,287435,225892,-13.97,9.46,534698,433295,23.4,-
5007,三星,469652,690416,521807,-31.97,-9.99,1160068,1004125,15.53,-
9958,世紀鋼,778820,1298476,758703,-40.02,2.65,2077296,1447895,43.47,-
2101,南港,561665,638949,582156,-12.09,-3.51,1200614,1054904,13.81,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
2102,泰豐,13334,20168,89974,-33.88,-85.18,33501,185619,-81.95,"自美國反傾銷案後,衝擊本公司營收,又本公司觀音廠自112年2月起暫時停產,陸續影響本公司營收表現"
2103,台橡,2742849,3129539,2656540,-12.35,3.24,5872388,5223354,12.42,-
2104,國際中橡,1364074,1614207,1597086,-15.49,-14.58,2978281,3117230,-4.45,-
2105,正新,6353552,8371319,8050520,-24.1,-21.07,14724871,13908784,5.86,無。
2106,建大,2357642,2733356,2649263,-13.74,-11.0,5090998,4984401,2.13,-
2107,厚生,80881,86015,102803,-5.96,-21.32,166896,188436,-11.43,-
2108,南帝,643263,707783,856096,-9.11,-24.86,1351046,1456334,-7.22,-
2109,華豐,318281,422690,338703,-24.7,-6.02,740971,655903,12.96,-
2114,鑫永銓,89961,123473,121940,-27.14,-26.22,213434,222538,-4.09,-
6582,申豐,58230,53203,38143,9.44,52.66,111433,131313,-15.13,本月營收增加，主係客戶農曆年前備貨；本年累計營業收入較去年度減少，主係受市場狀況影響，銷售量及銷售價格減少。
1319,東陽,1604176,2288389,1931211,-29.89,-16.93,3892565,3429381,13.5,-
1339,昭輝,124332,211749,172406,-41.28,-27.88,336138,311198,8.01,-
1512,瑞利,116110,88851,98886,30.67,17.41,204961,234120,-12.45,-
1521,大億,310452,413868,381295,-24.98,-18.57,724320,765602,-5.39,-
1522,堤維西,1652694,1844245,1498874,-10.38,10.26,3496939,2998234,16.63,-
1524,耿鼎,212362,250659,201283,-15.27,5.5,463021,347476,33.25,-
1525,江申,87601,108389,141810,-19.17,-38.22,195990,267848,-26.82,-
1533,車王電,190110,244418,248631,-22.21,-23.53,434528,522297,-16.8,-
1536,和大,489307,511903,578132,-4.41,-15.36,1001210,1075969,-6.94,-
1568,倉佑,79066,136061,101470,-41.88,-22.07,215127,214333,0.37,-
1587,吉茂,142072,185270,179268,-23.31,-20.74,327342,362268,-9.64,-
2201,裕隆,5905089,7577792,5674964,-22.07,4.05,13482881,12276736,9.82,-
2204,中華,3166100,4761246,2852439,-33.5,10.99,7927346,5722997,38.51,-
2206,三陽工業,4545301,6419489,4948095,-29.19,-8.14,10964790,9449604,16.03,-
2207,和泰車,17751969,27145804,21754357,-34.6,-18.39,44897773,40099014,11.96,-
2227,裕日車,1889650,3325891,2159212,-43.18,-12.48,5215540,4620056,12.88,-
2228,劍麟,378803,444353,341809,-14.75,10.82,823156,697028,18.09,-
2231,為升,349098,373375,430501,-6.5,-18.9,722473,752404,-3.97,-
2233,宇隆,217324,338935,236436,-35.88,-8.08,556259,472502,17.72,-
2241,艾姆勒,60513,60409,57860,0.17,4.58,120922,108708,11.23,-
2247,汎德永業,2227008,6343569,3014142,-64.89,-26.11,8570577,7431431,15.32,-
2254,巨鎧精密-創,14346,30683,25758,-53.24,-44.3,45029,43244,4.12,-
2258,鴻華先進-創,97858,27654,5291,253.86,1749.51,125512,9783,1182.96,乘用車陸續交車，營收表現優於去年同期。
2497,怡利電,280594,313051,219755,-10.36,27.68,593645,496845,19.48,-
3346,麗清,501577,733583,383453,-31.62,30.8,1235160,863551,43.03,-
4551,智伸科,411640,689935,622168,-40.33,-33.83,1101575,1202777,-8.41,-
6288,聯嘉,385470,452913,302748,-14.89,27.32,838383,650656,28.85,-
6605,帝寶,1485583,1612858,1535041,-7.89,-3.22,3098441,3020876,2.56,-
2302,麗正,40126,49006,55707,-18.12,-27.96,89132,104569,-14.76,-
2303,聯電,17451268,19013697,16931079,-8.21,3.07,36464965,36520594,-0.15,-
2329,華泰,1248009,1424617,1031827,-12.39,20.95,2672626,2008079,33.09,-
2330,台積電,181648270,215785127,163174097,-15.81,11.32,397433397,363224641,9.41,-
2337,旺宏,1733064,1914156,2068622,-9.46,-16.22,3647220,4280428,-14.79,-
2338,光罩,525549,686314,544997,-23.42,-3.56,1211863,1014288,19.47,-
2340,台亞,285409,322875,264225,-11.6,8.01,608284,525562,15.73,-
2342,茂矽,100514,123443,126550,-18.57,-20.57,223957,261186,-14.25,-
2344,華邦電,6207435,6402586,5746016,-3.04,8.03,12610021,10631586,18.6,-
2351,順德,690947,866190,862248,-20.23,-19.86,1557137,1644702,-5.32,-
2363,矽統,8321,13255,9496,-37.22,-12.37,21576,17291,24.78,-
2369,菱生,429729,458709,412621,-6.31,4.14,888438,787647,12.79,-
2379,瑞昱,7823356,8759918,6196611,-10.69,26.25,16583274,11687565,41.88,無
2388,威盛,578600,783623,726952,-26.16,-20.4,1362223,1275232,6.82,-
2401,凌陽,324672,458159,396403,-29.13,-18.09,782831,720182,8.69,-
2408,南亞科,3050934,3060645,2026426,-0.31,50.55,6111579,4277790,42.86,113年2月營收較去年同期增加50.56%，主要是因出貨量較去年同期增加所致。
2434,統懋,1358,3721,3210,-63.5,-57.69,5079,6478,-21.59,"本月適逢農曆春節連假,工作天數及訂單交貨需求減少。"
2436,偉詮電,172898,261547,177974,-33.89,-2.85,434444,338470,28.35,-
2441,超豐,1070103,1166845,1000638,-8.29,6.94,2236948,1837604,21.73,-
2449,京元電子,2511124,2807177,2497803,-10.54,0.53,5318301,5061926,5.06,-
2451,創見,802693,1045005,804016,-23.18,-0.16,1847698,1569579,17.71,-
2454,聯發科,38481870,44496290,30309642,-13.51,26.96,82978160,52693039,57.47,主要為本期手機營收因客戶需求較去年同期大幅成長。
2458,義隆,991811,996881,789455,-0.5,25.63,1988692,1604058,23.97,-
