公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
6955,邦睿生技-創,33394,30038,25672,11.17,30.07,176715,150816,17.17,-
7799,禾榮科,0,504,328,-100.0,-100.0,3389,2008,68.77,使用硼中子捕獲治療(BNCT)之恩慈治療照射費及藥品收入
7803,雲象科技-創,3181,16608,21091,-80.84,-84.91,32034,49162,-34.83,去年同期有專案驗收完成，故認列收入
1802,台玻,4207055,3919507,3312587,7.33,27.0,22300422,19968075,11.68,-
1806,冠軍,236810,258031,297653,-8.22,-20.44,1439162,1778413,-19.07,-
1809,中釉,202891,190866,194083,6.3,4.53,1201841,1200346,0.12,-
1810,和成,391535,389922,444489,0.41,-11.91,2184427,2380994,-8.25,-
1817,凱撒衛,228982,238415,219792,-3.95,4.18,1302175,1288204,1.08,-
1903,士紙,11370,12333,11837,-7.8,-3.94,76378,77404,-1.32,-
1904,正隆,3878071,3847992,3960772,0.78,-2.08,22107225,21051328,5.01,-
1906,寶隆,286819,224804,262756,27.58,9.15,1581332,1599304,-1.12,-
1909,榮成,4709421,4390751,3268118,7.25,44.1,24210524,21463732,12.79,-
2002,中鋼,27994106,29955286,25540284,-6.54,9.6,168002709,168266928,-0.15,-
2006,東和鋼鐵,5474143,5419143,5021701,1.01,9.0,29896354,30291645,-1.3,-
2007,燁興,367842,448127,495254,-17.91,-25.72,2263967,3085981,-26.63,-
2008,高興昌,164518,156870,157275,4.87,4.6,821656,995071,-17.42,-
2009,第一銅,307040,292286,265927,5.04,15.46,1690872,1401782,20.62,-
2010,春源,2154426,2139816,2163710,0.68,-0.42,12865922,12012603,7.1,-
2012,春雨,623323,663723,756729,-6.08,-17.62,3768784,4334918,-13.05,-
2013,中鋼構,1479472,1683483,1910366,-12.11,-22.55,9643740,10918050,-11.67,-
2014,中鴻,1830179,1948459,1237189,-6.07,47.93,10322219,11120820,-7.18,-
2015,豐興,2498361,2662945,2767557,-6.18,-9.72,13991828,15812421,-11.51,-
2017,官田鋼,249737,235624,211574,5.98,18.03,1408973,1421224,-0.86,-
2020,美亞,311582,308904,300664,0.86,3.63,2048373,2138066,-4.19,-
2023,燁輝,5315284,6070225,5417210,-12.43,-1.88,33690083,36643425,-8.05,-
2025,千興,85486,237728,54154,-64.04,57.85,902798,377474,139.16,本月及本年營收較去年同期增加，係因鎳價上漲帶動不�袗�售價提高，另一因素為去年基期較低，造成增加數大幅成長。
2027,大成鋼,11907806,11666070,8284678,2.07,43.73,67195885,51576227,30.28,-
2028,威致,776510,1015879,686777,-23.56,13.06,4741494,4578260,3.56,-
2029,盛餘,1237439,1122093,1206332,10.27,2.57,6713601,7450625,-9.89,-
2030,彰源,986869,1192320,737070,-17.23,33.89,5824707,5200144,12.01,-
2031,新光鋼,1566966,1553140,1453286,0.89,7.82,9410970,9644612,-2.42,-
2032,新鋼,280939,287424,250850,-2.25,11.99,1665543,1520925,9.5,-
2033,佳大,47205,57573,66348,-18.0,-28.85,344018,361918,-4.94,-
2034,允強,1224695,1149326,999935,6.55,22.47,6293155,6959839,-9.57,-
2038,海光,614558,697855,760417,-11.93,-19.18,3983958,4995124,-20.24,-
2069,運錩,921026,916906,823515,0.44,11.84,4999074,5326965,-6.15,-
2211,長榮鋼,1636457,1404443,1111341,16.52,47.25,7667496,7511594,2.07,-
3004,豐達科,497531,469131,339481,6.05,46.55,2590139,1923275,34.67,-
5007,三星,562514,528745,438808,6.38,28.19,3133113,3151018,-0.56,-
9958,世紀鋼,2138665,1708140,1303359,25.2,64.08,10181252,7881335,29.18,本月增加百分比達50%以上，主要係風力事業案依進度如期交貨及相關工程收入挹注所致。
2101,南港,3414007,2151553,797191,58.67,328.25,13048151,4518866,188.74,本公告係屬自結數，如與公告財報有所差異請以財報為準，另本月份營建收入29億/累積營建收入94億元。
2102,泰豐,19010,16436,22503,15.66,-15.52,89730,137796,-34.88,-
2103,台橡,3913317,4060755,2790394,-3.63,40.24,22212066,19505258,13.87,-
2105,正新,8570989,7820448,7452691,9.59,15.0,48379407,46111581,4.91,無。
2107,厚生,205165,108467,98957,89.14,107.32,748158,696734,7.38,主要係因本期營建收入較去年同期增加所致.
2108,南帝,1056338,1084546,801613,-2.6,31.77,6046460,4897675,23.45,-
2114,鑫永銓,140477,140873,131638,-0.28,6.71,809822,749363,8.06,-
6582,申豐,44570,66346,70163,-32.82,-36.47,260740,552448,-52.8,本年累計營業收入受市場狀況影響，營收減少。
1319,東陽,1806325,1847625,1753048,-2.23,3.03,11293727,13184726,-14.34,-
1512,瑞利,71375,83531,80520,-14.55,-11.35,552790,545607,1.31,-
1521,大億,320973,328362,299551,-2.25,7.15,2003503,1750890,14.42,-
1522,堤維西,2320836,2113362,1365040,9.81,70.01,13343229,9231323,44.54,主要是大茂堤維西汽車部件有限公司營收併入所致。
1524,耿鼎,176279,188066,160524,-6.26,9.81,1146434,1287199,-10.93,-
1533,車王電,458717,482812,350211,-4.99,30.98,2706762,1729413,56.51,"本年度累計營收較去年同期增加約977,349仟元，主要係電動巴士營收增加約10.84億所致"
1536,和大,366996,394750,353502,-7.03,3.81,2360366,2365285,-0.2,-
1563,巧新,749164,635255,616775,17.93,21.46,3851728,3633073,6.01,-
1568,倉佑,101779,93701,86109,8.62,18.19,555175,541966,2.43,-
1587,吉茂,185923,214381,210352,-13.27,-11.61,1352344,1198763,12.81,-
2201,裕隆,5920500,5720734,6439458,3.49,-8.05,34513905,35809475,-3.61,-
2204,中華,3042427,2779423,2851249,9.46,6.7,18057256,16400158,10.1,-
2206,三陽工業,5068819,5235734,5851976,-3.18,-13.38,30565574,32288100,-5.33,-
2231,為升,233407,218181,284279,6.97,-17.89,1484608,1705875,-12.97,-
2233,宇隆,284710,300095,264654,-5.12,7.57,1695564,1715342,-1.15,-
2241,艾姆勒,96393,62162,42820,55.06,125.11,471463,320589,47.06,係客戶需求增加
2247,汎德永業,4101099,3963120,4409286,3.48,-6.98,20624972,27888976,-26.04,-
2258,鴻華先進-創,454732,541356,370685,-16.0,22.67,2304967,2939984,-21.59,-
2497,怡利電,512275,454554,335875,12.69,52.51,2580969,2129475,21.2,新增子公司納入合併，以及大陸與泰國銷貨增加
3346,麗清,500433,732327,709642,-31.66,-29.48,3613739,4318810,-16.32,-
3717,聯嘉投控,552428,549985,0,0.44,,3532488,0,,聯嘉光電投控（公司代號：3717）於114年8月份起100%認列聯嘉光電（原公司代號：6288）的營收。
4551,智伸科,749868,760526,573897,-1.4,30.66,4554705,3835500,18.75,-
6605,帝寶,1599261,1601560,1531088,-0.14,4.45,9641859,9978589,-3.37,-
6988,威力暘-創,64640,61077,66137,5.83,-2.26,359857,412686,-12.8,-
7736,虎山,121356,154677,157245,-21.54,-22.82,722156,849039,-14.94,-
7821,神數,800710,795989,607651,0.59,31.77,4795023,3929689,22.02,-
2303,聯電,23124962,22943755,18823070,0.78,22.85,129770564,116616614,11.27,-
2329,華泰,1822186,1857900,1758522,-1.92,3.62,10336694,9341364,10.65,-
2337,旺宏,6956348,6255653,2200717,11.2,216.09,29593392,12936718,128.75,受市場需求增加影響。
2338,光罩,508943,517714,508515,-1.69,0.08,3052444,3217890,-5.14,-
2342,茂矽,176335,173992,168632,1.34,4.56,1008161,1077462,-6.43,-
2344,華邦電,20596799,20001444,7105364,2.97,189.87,98096329,41010574,139.19,受市場供需影響。
2351,順德,1213743,1156261,799991,4.97,51.71,6360801,5120855,24.21,主係客戶應用於AI領域之電源管理需求強勁，車用領域所需之導線架亦逐步復甦，客戶之拉貨動能提升。
2363,矽統,466594,349345,266932,33.56,74.79,2211081,1106054,99.9,(1)季節性影響 ; (2)115/4起新增合併個體廈門凌陽華芯科技股份有限公司營收
2369,菱生,631125,645160,462307,-2.17,36.51,3537444,2576445,37.29,-
2379,瑞昱,12310586,12523520,10207732,-1.7,20.6,73975769,66936759,10.51,無
2408,南亞科,29388309,27669563,4074153,6.21,621.33,131636005,17714034,643.11,受市場需求成長影響。
2434,統懋,7508,3947,3454,90.22,117.37,26784,22578,18.62,市場對功率元件需求強勁及原物料缺貨導致之前月份訂單延至本期
2436,偉詮電,372126,397043,314605,-6.27,18.28,2207387,1724013,28.03,-
2441,超豐,1874548,1744358,1407796,7.46,33.15,10005945,8217500,21.76,-
2449,京元電子,3621671,3776927,2815411,-4.11,28.63,21333559,15677364,36.07,"以上不含停業部門營收:115年6月0仟元暨114年6月0仟元;115年1~6月0仟元暨114年1~6月985,800仟元。"
2451,創見,5068218,6297950,1052487,-19.52,381.54,32443888,6213284,422.16,本月營收較去年同期增加主係市場價格上漲所致
2458,義隆,1059324,1004277,988850,5.48,7.12,6429625,6150602,4.53,-
2481,強茂,1388856,1269313,1090442,9.41,27.36,7376723,6471760,13.98,-
3006,晶豪科,4845479,4466516,1131185,8.48,328.35,21213118,6191364,242.62,本期營收較前期成長係因產品市場需求復甦
3014,聯陽,612837,593458,619779,3.26,-1.12,3569479,3645619,-2.08,-
3034,聯詠,10022596,9412486,8425263,6.48,18.95,51805401,53272265,-2.75,-
3035,智原,1416828,929698,1119392,52.39,26.57,5902036,11949434,-50.6,因量產減少
3094,聯傑,24418,19740,14026,23.69,74.09,110894,98604,12.46,營收較去年同期成長逾50%，主係訂單增加所致。
3150,鈺寶-創,28421,28811,21226,-1.35,33.89,169770,169325,0.26,-
3189,景碩,4224069,4199867,3193580,0.57,32.26,23601220,18183470,29.79,-
3257,虹冠電,61218,60201,106465,1.68,-42.49,302276,512525,-41.02,-
3413,京鼎,2450864,1972949,1753715,24.22,39.75,11854825,10072196,17.69,-
3443,創意,4928512,4674012,2419270,5.44,103.71,25344369,13128221,93.05,主要為晶圓產品收入增加
3450,聯鈞,1138635,960221,605082,18.58,88.17,5063522,4606903,9.91,因客戶需求增加，致使營收增加。
3530,晶相光,167832,199683,134975,-15.95,24.34,1140324,805199,41.62,-
3532,台勝科,1224081,1217609,989472,0.53,23.71,6918905,5977084,15.75,-
3545,敦泰,900079,901113,881026,-0.11,2.16,5228560,6044103,-13.49,-
3583,辛耘,1034997,971001,1063392,6.59,-2.67,6115364,5726326,6.79,-
3588,通嘉,147830,143352,100989,3.12,46.38,831442,687937,20.86,-
3592,瑞鼎,2230464,2272067,1880842,-1.83,18.58,12258456,11676129,4.98,-
3686,達能,10116,9029,8053,12.03,25.61,44879,39692,13.06,-
3711,日月光投控,65783102,63033313,49512621,4.36,32.86,364725674,298903585,22.02,-
4919,新唐,2711218,2712656,2680181,-0.05,1.15,15929419,16180092,-1.54,-
4952,凌通,285811,265421,190505,7.68,50.02,1419349,1191202,19.15,多媒體IC較去年大幅成長
4961,天鈺,1859601,1756453,1490528,5.87,24.76,9887088,9737647,1.53,-
4967,十銓,3018031,2555598,2235640,18.09,34.99,16633210,9916094,67.73,因出貨量增加及銷售單價上漲所致。
4968,立積,330254,330076,333908,0.05,-1.09,1920601,1823831,5.3,-
5222,全訊,78057,59688,82137,30.77,-4.96,406260,478948,-15.17,-
5269,祥碩,867194,896666,1117633,-3.28,-22.4,6220554,5902029,5.39,-
5285,界霖,520254,522199,455872,-0.37,14.12,2981953,2685398,11.04,-
5471,松翰,315835,301143,213886,4.87,47.66,1708141,1327846,28.63,-
6202,盛群,351976,312543,268820,12.61,30.93,1808704,1620977,11.58,-
6239,力成,7622977,7917615,6263023,-3.72,21.71,44429999,33553962,32.41,-
6243,迅杰,25638,25419,58509,0.86,-56.18,168376,351663,-52.12,本月營收較去年同期減少，主要係受記憶體價格波動影響PC及電競相關市場需求持續放緩所致。
6257,矽格,1958518,1976452,1618665,-0.9,20.99,11174473,9463539,18.07,-
6271,同欣電,1079530,1038227,976386,3.97,10.56,5972201,5875458,1.64,-
6515,穎崴,1460220,1073481,376444,36.02,287.89,6503650,3819596,70.27,受惠於全球AI及HPC客戶需求持續強勁，高階測試座Coaxial Socket及 MEMS 探針卡持續拉貨，本月營收變動達50%以上
6531,愛普*,811206,748539,508664,8.37,59.47,4464654,2293376,94.67,因市場需求相對增加所致
6552,易華電,84412,100172,110309,-15.73,-23.47,576928,821371,-29.76,-
6719,力智,371601,367025,385338,1.24,-3.56,2100786,2206229,-4.77,-
6756,威鋒電子,182508,182330,121624,0.09,50.05,948111,814806,16.36,本期出貨量增加。
