公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1476,儒鴻,2704236,2886521,3913925,-6.31,-30.9,19909229,29206747,-31.83,-
1477,聚陽,3505603,2966123,3261778,18.18,7.47,21530094,22292729,-3.42,-
4414,如興,1426186,1496561,1311522,-4.7,8.74,9625423,11660361,-17.45,-
4426,利勤,142235,97458,120036,45.94,18.49,882967,847785,4.14,-
4438,廣越,2189079,2091788,2558539,4.65,-14.44,11691223,12862198,-9.1,-
4440,宜新實業,94803,94050,135067,0.8,-29.81,669220,1055225,-36.58,-
1503,士電,2843442,2470239,2575587,15.1,10.39,21963066,20275359,8.32,-
1504,東元,4999513,4887315,4690410,2.29,6.59,39730417,38405027,3.45,-
1506,正道,101233,93551,91940,8.21,10.1,759595,773377,-1.78,-
1513,中興電,1849896,1967699,1486349,-5.98,24.45,14588760,12098816,20.58,-
1514,亞力,629670,575418,581803,9.42,8.22,5319999,4532832,17.36,-
1515,力山,955059,584033,419646,63.52,127.58,3149936,3341542,-5.73,客戶庫存管理增加採購量
1517,利奇,146450,170702,509527,-14.2,-71.25,1359157,3669563,-62.96,主係產業調整庫存及去年基期較高所致。
1519,華城,961051,1241976,509820,-22.61,88.5,6846291,4303942,59.07,本月與同期逾50%以上，主要是公營案增加。
1526,日馳,84974,90585,198988,-6.19,-57.29,796364,1510634,-47.28,因市場需求減少，致本月營收較去年同期減少。
1527,鑽全,266274,201096,318364,32.41,-16.36,1888111,2924056,-35.42,-
1528,恩德,340123,310373,286967,9.58,18.52,2513871,2421749,3.8,-
1529,樂事綠能,37741,85566,22909,-55.89,64.74,417219,162195,157.23,"本月有台電比流器及子公司工程等營收,故營收增加;累計營收主要有台電變壓器等,及太陽能售電亦較同期增加等因素,故較去年增幅大"
1530,亞崴,177761,211469,299268,-15.93,-40.6,1586669,1998581,-20.61,-
1531,高林股,112308,130119,193348,-13.68,-41.91,991390,1863612,-46.8,-
1532,勤美,1732102,2487753,1202021,-30.37,44.09,11766595,9996784,17.7,-
1535,中宇,746573,707519,685491,5.51,8.91,5951076,5565635,6.92,-
1537,廣隆,574790,515802,707839,11.43,-18.79,4128933,5105048,-19.12,-
1538,正峰,16090,19155,32519,-16.0,-50.52,144174,178552,-19.25,調整低毛利接單，部分客戶遞延下單；去年同期因訂單量，部份遞延至當月出貨
1539,巨庭,154729,91382,214396,69.32,-27.83,951002,2007194,-52.62,國外市場需求減少
1540,喬福,31860,56479,52791,-43.58,-39.64,350210,326275,7.33,美國市場衰退
1541,錩泰,272639,231712,291602,17.66,-6.5,2042711,3138709,-34.91,-
1558,伸興,734399,647790,406755,13.36,80.55,4947239,4750086,4.15,"本月增加百分比達50%以上,係因伸興對宇隆具有控制力，自111年9月份起將宇隆併入合併營收並編制合併報表。"
1560,中砂,556064,523288,617552,6.26,-9.95,4216925,4738592,-11.0,-
1583,程泰,410263,402999,615406,1.8,-33.33,3401376,4121643,-17.47,-
1597,直得,82382,80224,138345,2.68,-40.45,755847,1131385,-33.19,-
2049,上銀,2150644,2246022,2627868,-4.24,-18.16,16713784,21211159,-21.2,-
2371,大同,3817751,3877658,2406367,-1.54,58.65,32057851,19194045,67.01,依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。
3167,大量,105410,81689,163116,29.03,-35.37,699832,1830455,-61.76,大環境變化所致
4526,東台,652761,561966,612167,16.15,6.63,4959092,5260306,-5.72,-
4532,瑞智,1321686,1543904,1250912,-14.39,5.65,11250342,13823369,-18.61,-
4540,全球傳動,249048,204164,283229,21.98,-12.06,1932348,2387217,-19.05,-
4555,氣立,106964,99769,149859,7.21,-28.62,934773,1287459,-27.39,-
4562,穎漢,64115,71442,74722,-10.25,-14.19,489675,470646,4.04,-
4564,元翎,113913,119194,146576,-4.43,-22.28,922444,1304702,-29.29,-
4566,時碩工業,383717,313760,477432,22.29,-19.62,2858716,3301721,-13.41,-
4572,駐龍,83100,55062,59544,50.92,39.56,548629,404150,35.74,-
4576,大銀微系統,182936,140243,283588,30.44,-35.49,1438271,2287351,-37.12,-
4583,台灣精銳,221896,222732,246306,-0.37,-9.91,1802935,2283315,-21.03,-
6606,建德工業,91954,65791,91226,39.76,0.79,546669,634081,-13.78,-
8222,寶一,68270,53040,47723,28.71,43.05,448738,302919,48.13,-
8374,羅昇,254479,247134,294942,2.97,-13.71,2097185,2627673,-20.18,111/7/1取得達昇能源100%股權，係屬共同控制下組織重整，應視為自始即取得，故追溯重編去年合併營收。
8996,高力,402582,417240,235345,-3.51,71.06,3098555,1677171,84.74,112年8月營收較去年同期增加71.06%，主要係板式熱交換器及熱能產品之營業額，較去年同期分別增加63.43%及81.67%所致。
1603,華電,282068,296923,491483,-5.0,-42.6,2426749,2197979,10.4,-
1604,聲寶,688324,827720,714628,-16.84,-3.68,6313060,6372356,-0.93,-
1605,華新,14410608,15187001,14315935,-5.11,0.66,129748557,122415468,5.99,-
1608,華榮,710289,806878,857290,-11.97,-17.14,6281846,7367303,-14.73,-
1609,大亞,2347203,2121639,2289497,10.63,2.52,17125025,18156733,-5.68,-
1611,中電,119925,113985,140844,5.21,-14.85,873539,1053557,-17.08,-
1612,宏泰,677991,499259,470080,35.79,44.22,3989280,4044904,-1.37,-
1614,三洋電,488036,607875,570465,-19.71,-14.44,4140496,4475392,-7.48,-
1615,大山,472133,500804,415238,-5.72,13.7,3031013,2746945,10.34,-
1616,億泰,330385,348934,366545,-5.31,-9.86,2593739,2454706,5.66,-
1617,榮星,254781,245979,248161,3.57,2.66,1859822,2468157,-24.64,-
1618,合機,699174,231100,405947,202.54,72.23,2702002,1740908,55.2,本月及本年累計增加係因業主通知銅板、高壓線、超高壓線及其附屬器材等交貨數量較去年同期增加。
4930,燦星網,775870,654230,628347,18.59,23.47,4333849,5337974,-18.81,-
5283,禾聯碩,517947,719476,639286,-28.01,-18.98,4445471,5077723,-12.45,-
1708,東鹼,494044,449136,882160,9.99,-43.99,3956595,5438533,-27.24,-
1709,和益,853507,631537,874460,35.14,-2.39,6356262,7308934,-13.03,-
1710,東聯,1786506,1717466,1852131,4.01,-3.54,13966209,15017815,-7.0,無
1711,永光,692430,643477,772829,7.6,-10.4,5183983,6244376,-16.98,-
1712,興農,1585242,1449359,1910508,9.37,-17.02,12734351,16097259,-20.89,-
1713,國化,43833,34057,58815,28.7,-25.47,305775,432490,-29.29,-
1714,和桐,1553868,1594036,2042992,-2.51,-23.94,13037781,14994176,-13.04,-
1717,長興,3963723,3387642,3878708,17.0,2.19,27776566,33437349,-16.92,-
1718,中纖,3662804,3352660,2973454,9.25,23.18,25957577,22352359,16.12,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。
1721,三晃,167455,148976,225643,12.4,-25.78,1391601,2107638,-33.97,-
1722,台肥,1021253,930082,1318608,9.8,-22.55,11415545,10341270,10.38,-
1723,中碳,666121,642568,865016,3.66,-22.99,5873558,7444938,-21.1,-
1725,元禎,726950,587885,646962,23.65,12.36,5040421,6556231,-23.12,-
1726,永記,784327,706595,763776,11.0,2.69,6128111,6303584,-2.78,-
1727,中華化,138477,144381,192152,-4.08,-27.93,1147334,1541760,-25.58,-
1730,花仙子,207472,209982,266545,-1.19,-22.16,1739962,1880855,-7.49,-
1732,毛寶,41511,43021,46050,-3.5,-9.85,373478,401254,-6.92,-
1735,日勝化,229340,191715,242407,19.62,-5.39,1541028,2089876,-26.26,-
1773,勝一,874848,772362,973028,13.26,-10.09,6422036,7920923,-18.92,-
1776,展宇,101916,101861,126953,0.05,-19.72,765870,1018391,-24.79,-
4720,德淵,289149,283580,322875,1.96,-10.44,2160805,2467503,-12.42,-
4722,國精化,322336,283147,285783,13.84,12.79,2207392,3191648,-30.83,-
4739,康普,399625,368234,680910,8.52,-41.31,3767658,6743282,-44.12,-
4755,三福化,426980,371504,419269,14.93,1.83,3258782,4030478,-19.14,-
4764,雙鍵,193602,185321,226376,4.46,-14.47,1467599,1956410,-24.98,-
4766,南寶,1866643,1756548,1993074,6.26,-6.34,13235618,14434939,-8.3,-
4770,上品,401089,375947,420669,6.68,-4.65,3946028,3922783,0.59,-
1701,中化,711815,691536,678623,2.93,4.89,5634453,5374000,4.84,-
1707,葡萄王,991411,793835,838287,24.88,18.26,6669600,6405352,4.12,-
1720,生達,585898,563910,509036,3.89,15.09,4151805,3690531,12.49,-
1731,美吾華,101448,96834,103953,4.76,-2.4,858560,838169,2.43,-
1733,五鼎,147378,149769,198847,-1.59,-25.88,1150965,1532295,-24.88,-
1734,杏輝,227103,224786,240083,1.03,-5.4,1950221,1817424,7.3,-
1752,南光,193411,176193,151201,9.77,27.91,1466465,1180700,24.2,-
1760,寶齡富錦,244031,114909,345476,112.36,-29.36,1237540,1774124,-30.24,-
1762,中化生,158641,106273,156945,49.27,1.08,1556847,1396595,11.47,-
1783,和康生,60919,54086,56342,12.63,8.12,428951,380851,12.62,-
1786,科妍,80500,68910,38740,16.81,107.79,453053,329870,37.34,可吸收防沾黏凝膠、關節腔注射劑及皮下填補劑業務銷售增加。
1789,神隆,183059,197135,189826,-7.14,-3.56,1783525,2024207,-11.89,-
1795,美時,1184833,2287950,996806,-48.21,18.86,12438485,8112261,53.32,本年累計營業收入較去年同期增長係因本年度血癌用藥Lenalidomide於美國市場銷售量增加所致。
3164,景岳,32306,22104,32210,46.15,0.29,220233,236758,-6.97,-
3705,永信,604962,569671,556860,6.19,8.63,4540084,5003788,-9.26,-
4104,佳醫,695296,617997,634672,12.5,9.55,5343446,4580291,16.66,-
4106,雃博,198250,173039,260700,14.56,-23.95,1774664,1755809,1.07,-
4108,懷特,13798,11981,14316,15.16,-3.61,98149,90922,7.94,-
4119,旭富,98813,64934,124845,52.17,-20.85,818641,543878,50.51,今年上半年產能較去年同期增加，產能逐漸恢復推升累計營收表現。
4133,亞諾法,34452,29895,42019,15.24,-18.0,258525,274625,-5.86,-
4142,國光生,624945,111119,109142,462.41,472.59,988323,966217,2.28,月營收增加50%以上主要為國外客戶銷售遞延至8月所致
4155,訊映,96208,92213,118701,4.33,-18.94,828841,1055728,-21.49,-
4164,承業醫,243833,226888,233463,7.46,4.44,2157185,1748107,23.4,-
4737,華廣,121393,175574,144384,-30.85,-15.92,1137734,1358074,-16.22,-
4746,台耀,401394,342605,279054,17.15,43.84,2762902,2292390,20.52,-
6491,晶碩,590954,496021,506432,19.13,16.68,4161930,3867382,7.61,-
6657,華安,332,363,341,-8.53,-2.63,4113,4173,-1.43,-
6782,視陽,232917,188436,269335,23.6,-13.52,1480423,1842717,-19.66,-
6796,晉弘,42583,36845,42049,15.57,1.26,344067,307041,12.05,-
6861,睿生光電,131101,136089,175950,-3.66,-25.48,1193784,1248813,-4.4,-
1802,台玻,4373319,3924827,3520679,11.42,24.21,29488205,28957670,1.83,-
1806,冠軍,273910,295244,244575,-7.22,11.99,2022983,2060873,-1.83,-
1809,中釉,203578,207522,236585,-1.9,-13.95,1524589,1727420,-11.74,-
1810,和成,425391,378666,395188,12.33,7.64,3207774,3363581,-4.63,-
1817,凱撒衛,218924,205272,235523,6.65,-7.04,1580173,1735155,-8.93,-
1903,士紙,14759,16673,14708,-11.47,0.34,118552,112354,5.51,-
1904,正隆,3549970,3256701,3510002,9.0,1.13,27364131,29974310,-8.7,-
1905,華紙,1613768,1603986,2046809,0.6,-21.15,13734700,15875287,-13.48,-
1906,寶隆,285334,280435,345171,1.74,-17.33,2279543,3360641,-32.16,-
1907,永豐餘,6279524,5735573,6863866,9.48,-8.51,47670668,53465169,-10.83,-
1909,榮成,4020496,3561613,4420610,12.88,-9.05,30373077,34920687,-13.02,-
6790,永豐實,873455,795959,840132,9.73,3.96,6650643,6497392,2.35,-
2002,中鋼,30550154,28220608,36270317,8.25,-15.77,245473632,324277754,-24.3,-
2006,東和鋼鐵,5359544,4771007,5029584,12.33,6.56,39584592,41210271,-3.94,-
2007,燁興,399105,310963,447886,28.34,-10.89,3415631,5021917,-31.98,-
2008,高興昌,129029,117369,223797,9.93,-42.34,1016167,1514093,-32.88,-
2009,第一銅,235734,204158,262992,15.46,-10.36,1690172,2090164,-19.13,-
2010,春源,1822688,2039040,2040228,-10.61,-10.66,14143978,16976123,-16.68,-
2012,春雨,820194,676967,946540,21.15,-13.34,5569532,7712044,-27.78,-
2013,中鋼構,1524729,1327377,1685690,14.86,-9.54,12900246,12318548,4.72,-
2014,中鴻,3202950,3058037,2303077,4.73,39.07,25519658,33634834,-24.12,-
2015,豐興,2656385,2813757,2855817,-5.59,-6.98,23213140,26936607,-13.82,-
2017,官田鋼,325181,281269,311272,15.61,4.46,2063958,2659592,-22.39,-
2020,美亞,610953,608936,540292,0.33,13.07,4957208,4305514,15.13,-
2022,聚亨,781693,729342,833061,7.17,-6.16,5706954,6727492,-15.16,-
2023,燁輝,6339079,5796473,6939344,9.36,-8.65,48111137,59712523,-19.42,-
2024,志聯,79188,78875,88881,0.39,-10.9,585865,855549,-31.52,-
2025,千興,43613,271,6212,15993.35,602.07,210746,1015988,-79.25,隨著中國疫情趨緩，預期需求增強，主要原料價格回穩轉漲，本月較去年同期增加，主要係下游客戶需求增加所致。
2027,大成鋼,8859977,7317811,9582826,21.07,-7.54,71624568,80918467,-11.48,-
2028,威致,528424,559463,847067,-5.54,-37.61,7023698,8574332,-18.08,-
2029,盛餘,1221073,928140,794833,31.56,53.62,7959809,9751506,-18.37,係銷售量較去年同期增加
2030,彰源,1131312,988183,1401283,14.48,-19.26,8814833,11646472,-24.31,-
2031,新光鋼,1533901,1448602,1832460,5.88,-16.29,10484765,11677716,-10.21,-
2032,新鋼,246647,241960,283295,1.93,-12.93,1905242,2307443,-17.43,-
2033,佳大,46665,41668,72271,11.99,-35.43,390883,563135,-30.58,-
2034,允強,1490669,1404962,1301373,6.1,14.54,10603045,12017576,-11.77,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
2038,海光,758000,683199,1110642,10.94,-31.75,6065377,7524528,-19.39,-
2069,運錩,1111157,966430,1099130,14.97,1.09,8093519,10110623,-19.95,-
2211,長榮鋼,1119603,1116549,753827,0.27,48.52,8264821,8453224,-2.22,-
3004,豐達科,280473,266336,209199,5.3,34.06,1956392,1312308,49.08,-
5007,三星,561835,556362,597907,0.98,-6.03,4343976,4899216,-11.33,-
9958,世紀鋼,1206343,1193160,757968,1.1,59.15,8293584,5374177,54.32,本月及本年增加百分比達50%以上，主要係風力事業案依進度如期交貨及相關工程收入挹注所致。
2101,南港,690615,708674,552143,-2.54,25.07,5165017,5270860,-2.0,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
2102,泰豐,15304,15377,185894,-0.47,-91.76,418610,1110266,-62.29,"自美國反傾銷案後,衝擊本公司營收,又本公司觀音廠自112年2月起暫時停產,陸續影響本公司營收表現"
2103,台橡,2639957,2457773,2785418,7.41,-5.22,20953550,23487919,-10.79,-
2104,國際中橡,1563646,1562155,2215888,0.09,-29.43,11841177,15622788,-24.2,-
2105,正新,8585085,8080314,9059420,6.24,-5.23,64792021,66453955,-2.5,無。
2106,建大,3192729,2866428,3535890,11.38,-9.7,22970823,26761944,-14.16,-
2107,厚生,115631,89909,162774,28.6,-28.96,963352,1388458,-30.61,-
2108,南帝,796275,712984,832859,11.68,-4.39,5994621,8496248,-29.44,-
2109,華豐,407247,412868,476702,-1.36,-14.56,3102848,3807295,-18.5,-
2114,鑫永銓,133795,132032,154244,1.33,-13.25,1011459,1275349,-20.69,-
6582,申豐,73565,50526,109334,45.59,-32.71,574250,1335033,-56.98,較去年同期減少，主係受市場狀況影響，銷售量及銷售價格減少
1319,東陽,2077579,1920265,1767684,8.19,17.53,15147301,14070165,7.65,-
1339,昭輝,203804,179866,175239,13.3,16.3,1341428,1366570,-1.83,-
1512,瑞利,90778,76832,44832,18.15,102.48,789617,426449,85.16,因至111年11月起新增運動用品批發銷售，故本年營業收入相較去年同期增加85.16%。
1521,大億,432228,360988,371194,19.73,16.44,3086081,3167457,-2.56,-
1522,堤維西,1820442,1486892,1526510,22.43,19.25,12804059,12643167,1.27,-
1524,耿鼎,240721,207747,180053,15.87,33.69,1691658,1603347,5.5,-
1525,江申,104547,130366,120687,-19.8,-13.37,1115112,939551,18.68,-
1533,車王電,391517,320876,245523,22.01,59.46,2740719,2151777,27.37,"營業收入較去年同期增加145,994仟元成長59%，主為電動巴士相關營業收入增加156,759仟元。"
1536,和大,534523,526944,701619,1.43,-23.81,4556738,4886294,-6.74,-
1568,倉佑,100640,91176,133799,10.37,-24.78,973161,1251282,-22.22,本月及累計合併營收減少主因大陸子公司於今年7月處分所致。
1587,吉茂,193155,159852,230637,20.83,-16.25,1470635,1781556,-17.45,-
2201,裕隆,6423358,6845607,6247768,-6.16,2.81,51829959,49981093,3.69,-
2204,中華,2720370,3097848,2204713,-12.18,23.38,24299590,19278226,26.04,-
2206,三陽工業,5374895,5889647,4642552,-8.73,15.77,43985306,33091740,32.91,-
2207,和泰車,22860207,26547327,17421757,-13.88,31.21,185304615,156299367,18.55,-
2227,裕日車,1510974,2084877,833180,-27.52,81.35,16833162,15176434,10.91,去年受疫情、上海封控以及港口塞港等不利因素衝擊，造成料件與成車供應短缺，影響車輛產銷情況，以致去年8月營收基期較低。
2228,劍麟,462232,433281,413377,6.68,11.81,3169656,2848885,11.25,-
2231,為升,336271,373402,309060,-9.94,8.8,2976519,2438976,22.03,-
2233,宇隆,310094,274313,298708,13.04,3.81,2159520,2334506,-7.49,-
2241,艾姆勒,80124,76511,50098,4.72,59.93,540578,527704,2.43,係客戶需求增加
2247,汎德永業,4168701,4597886,3713052,-9.33,12.27,36156920,29534812,22.42,-
2497,怡利電,370992,365714,350939,1.44,5.71,2331942,2136876,9.12,-
3346,麗清,837018,742864,602037,12.67,39.03,5351336,3784870,41.38,-
4551,智伸科,676723,582609,849739,16.15,-20.36,4960358,6275346,-20.95,-
6288,聯嘉,383401,323475,335853,18.52,14.15,2797889,2536144,10.32,-
6605,帝寶,1597550,1444937,1533348,10.56,4.18,12147773,11338626,7.13,-
2302,麗正,64704,70035,81810,-7.61,-20.9,516898,573621,-9.88,-
2303,聯電,18952011,19063918,25346076,-0.58,-25.22,148521784,185650721,-19.99,-
2329,華泰,1534989,1539838,1327389,-0.31,15.63,10326902,10767849,-4.09,-
2330,台積電,188686256,177616220,218132391,6.23,-13.49,1355776703,1430111761,-5.19,-
2337,旺宏,2600799,2181288,3727862,19.23,-30.23,19314817,30269933,-36.19,-
2338,光罩,580365,619451,697223,-6.3,-16.76,4563297,5070013,-9.99,-
2340,台亞,395654,322338,354487,22.74,11.61,2562252,3328603,-23.02,-
2342,茂矽,140174,136611,190849,2.6,-26.55,1039779,1482311,-29.85,-
2344,華邦電,6424643,6314838,7402743,1.73,-13.21,49066075,67954122,-27.79,-
2351,順德,925878,897054,988150,3.21,-6.3,7331214,7852274,-6.63,-
2363,矽統,19470,8003,11419,143.28,70.5,98284,128882,-23.74,部分客戶需求遞延至8月出貨
2369,菱生,521187,486123,453201,7.21,15.0,3707463,4355640,-14.88,-
2379,瑞昱,8855110,8964637,10398019,-1.22,-14.83,63735453,80443677,-20.77,無
2388,威盛,1079957,1178232,983557,-8.34,9.8,7440734,6065121,22.68,-
2401,凌陽,525680,537390,483491,-2.17,8.72,3674898,5079430,-27.65,-
2408,南亞科,2574894,2437193,3419118,5.64,-24.69,18464041,45792508,-59.67,因地緣政治影響，全球性總體經濟走緩，記憶體市場需求不佳。
2434,統懋,5833,6338,7716,-7.96,-24.4,36480,63250,-42.32,-
2436,偉詮電,292917,243729,194038,20.18,50.95,1806492,1997184,-9.54,客戶需求量增加
2441,超豐,1203031,1161213,1237752,3.6,-2.8,8896597,11903280,-25.25,-
2449,京元電子,2879079,2855724,2891833,0.81,-0.44,21666563,25000064,-13.33,-
2451,創見,877679,808006,1003703,8.62,-12.55,6764063,8484221,-20.27,-
2454,聯發科,42256360,31763135,44699654,33.03,-5.46,267806292,384030742,-30.26,海外子公司之營收係以當月平均匯率換算之。
2458,義隆,1192180,1102522,843824,8.13,41.28,7741262,10167236,-23.86,-
2481,強茂,1155907,1006033,1004167,14.89,15.11,8565464,9319181,-8.08,"本月營收淨額含功率元件及其他IC產品$1,151,259仟元及太陽能$22,188仟元，減銷退/折$17,540仟元"
3006,晶豪科,961951,1032720,1185956,-6.85,-18.88,7692778,12481169,-38.36,-
3014,聯陽,596809,547254,374733,9.05,59.26,4176197,3719469,12.27,本月客戶需求增加。
3016,嘉晶,351798,362032,521284,-2.82,-32.51,2889677,4048107,-28.61,-
3034,聯詠,9694234,9675040,6527191,0.19,48.52,73714185,81365737,-9.4,-
3035,智原,989938,987476,1086262,0.24,-8.86,8156683,8747900,-6.75,-
