公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2338,光罩,542563,459445,545412,18.09,-0.52,1538660,1627957,-5.48,-
2340,台亞,349208,286488,389042,21.89,-10.23,954029,966643,-1.3,-
2342,茂矽,164932,155329,184863,6.18,-10.78,486204,550802,-11.72,-
2344,華邦電,14501399,11973254,7572802,21.11,91.49,38253064,19992617,91.33,受市場供需影響。
2351,順德,1057713,814818,934283,29.8,13.21,2815438,2526046,11.45,-
2363,矽統,253641,371804,193776,-31.78,30.89,1050018,469683,123.55,季節性影響
2369,菱生,595752,499274,446717,19.32,33.36,1689388,1209942,39.62,-
2379,瑞昱,12362793,10482135,11832604,17.94,4.48,36422566,35022396,3.99,無
2388,威盛,1128407,596423,666133,89.19,69.39,2134883,2052353,4.02,銷貨增加
2401,凌陽,724523,465473,593212,55.65,22.13,1739082,1542027,12.77,-
2408,南亞科,18169760,15607184,2752833,16.41,560.03,49086932,7187940,582.9,受市場需求復甦影響。
2434,統懋,4423,2080,4607,112.64,-3.99,10860,10247,5.98,-
2436,偉詮電,351534,281734,279400,24.77,25.81,1047731,795302,31.74,-
2441,超豐,1649046,1471456,1443203,12.06,14.26,4722344,3896438,21.19,-
2449,京元電子,3597874,3224527,2644375,11.57,36.05,10191943,7315490,39.32,"以上不含停業部門營收:115年3月0仟元暨114年3月0仟元;115年1~3月0仟元暨114年1~3月985,800仟元"
2451,創見,5683818,3184337,1182715,78.49,380.57,13628469,2982852,356.89,本月營收較去年同期增加主係市場價格上漲所致
2454,聯發科,63219184,38954271,55996226,62.29,12.89,149150510,153312237,-2.71,海外子公司之營收係以當月平均匯率換算之
2458,義隆,1223041,933925,1021326,30.95,19.75,3224766,3118884,3.39,-
2481,強茂,1242276,935613,1042728,32.77,19.13,3421155,3071706,11.37,-
3006,晶豪科,3025805,2094881,1050219,44.43,188.11,7266900,2902935,150.32,本期營收較前期成長係因產品市場需求復甦
3014,聯陽,553950,460808,514601,20.21,7.64,1734052,1722311,0.68,-
3016,嘉晶,379287,334022,315191,13.55,20.33,1058983,897024,18.05,-
3034,聯詠,8468607,7059376,9372100,19.96,-9.64,23145303,27120202,-14.65,-
3035,智原,1066507,736933,3482593,44.72,-69.37,2588502,7437577,-65.19,因量產減少
3041,揚智,118816,125555,105627,-5.36,12.48,352273,320625,9.87,-
3094,聯傑,16498,14622,18628,12.82,-11.43,47205,51593,-8.5,-
3135,凌航,1430288,981428,594701,45.73,140.5,3957692,1423820,177.96,市場價格上漲及需求增加。
3150,鈺寶-創,36496,21808,29924,67.35,21.96,81088,85922,-5.62,-
3189,景碩,3939324,3204487,3150041,22.93,25.05,11104965,8619744,28.83,-
3257,虹冠電,48056,34409,74557,39.66,-35.54,130520,195952,-33.39,-
3413,京鼎,2023006,1647946,1595834,22.75,26.76,5561563,4869371,14.21,-
3443,創意,3860470,3351500,2892233,15.18,33.47,11447812,7023644,62.98,主要為晶圓產品收入增加
3450,聯鈞,727713,607616,977959,19.76,-25.58,2086881,2758002,-24.33,-
3530,晶相光,193389,134239,126871,44.06,52.42,541943,346515,56.39,因監控系列產品營收較去年同期大幅成長所致。
3532,台勝科,1192555,1000930,1030059,19.14,15.77,3308768,2984378,10.86,-
3545,敦泰,900490,725049,1051535,24.19,-14.36,2473850,2992570,-17.33,-
3583,辛耘,1053411,1049403,993079,0.38,6.07,3120322,2813530,10.9,-
3588,通嘉,151269,111174,117510,36.06,28.72,397055,344790,15.15,-
3592,瑞鼎,2000222,1669379,1985726,19.81,0.73,5437400,5826314,-6.67,-
3686,達能,8781,7593,4723,15.64,85.91,23673,18833,25.69,本期營收相較去年同期增加，主要係本期電子零組件材料交易的品項規格不同，加上整體交易的平均價格較去年同期上升所致
3711,日月光投控,61576674,52096847,53748213,18.19,14.56,173662152,148153262,17.21,-
4919,新唐,3139388,2384376,3341893,31.66,-6.05,7987921,8364490,-4.5,-
4952,凌通,265318,166060,240994,59.77,10.09,586800,526188,11.51,-
4961,天鈺,1830710,1323320,1793830,38.34,2.05,4501219,4661262,-3.43,-
4967,十銓,4915564,1152052,2229355,326.67,120.49,9557264,5350298,78.63,因出貨量增加及銷售單價上漲所致
4968,立積,330017,270124,319385,22.17,3.32,930198,849435,9.5,-
5222,全訊,19287,76275,82843,-74.71,-76.71,177696,266411,-33.3,客戶訂單交期安排所致
5269,祥碩,1258478,892868,899626,40.94,39.88,3497963,2509137,39.4,-
5285,界霖,476531,411552,490027,15.78,-2.75,1357374,1335411,1.64,-
5471,松翰,287702,206329,231992,39.43,24.01,762695,615488,23.91,-
6202,盛群,318750,204585,265943,55.8,19.85,825585,760939,8.49,-
6239,力成,7371638,6699962,5454258,10.02,35.15,21314167,15493936,37.56,-
6243,迅杰,34516,21293,66550,62.1,-48.13,90026,165467,-45.59,-
6257,矽格,1857929,1609154,1591418,15.45,16.74,5293776,4684811,12.99,-
6271,同欣電,995336,871781,1043518,14.17,-4.61,2819237,2908662,-3.07,-
6515,穎崴,1221786,872646,721901,40.0,69.24,2980415,2297307,29.73,受惠於全球AI及HPC客戶需求強勁，高階測試座 Coaxial Socket及 MEMS 探針卡持續拉貨，本月營收變動達50%以上
6526,達發,1814958,1803847,1717149,0.61,5.69,5455465,5222521,4.46,-
6531,愛普*,814908,672381,383278,21.19,112.61,2100761,972456,116.02,因市場需求相對增加所致
6533,晶心科,133545,89855,95726,48.62,39.5,326356,271262,20.31,-
6552,易華電,104645,81128,140043,28.98,-25.27,289329,437539,-33.87,-
6695,芯鼎,87264,75304,91615,15.88,-4.74,252749,241971,4.45,-
6719,力智,350530,244986,390989,43.08,-10.34,979142,979044,0.01,-
6756,威鋒電子,146079,106600,125377,37.03,16.51,414890,390077,6.36,-
6770,力積電,4731682,4222757,3689367,12.05,28.25,13572462,11116476,22.09,-
6789,采鈺,822449,753310,774166,9.17,6.23,2348443,2174647,7.99,無
6799,來頡,93310,68430,93243,36.35,0.07,242388,245888,-1.42,-
6909,創控,49463,18760,54725,163.66,-9.61,101504,130407,-22.16,-
6921,嘉雨思-創,9403,9748,16719,-3.53,-43.75,28453,60687,-53.11,受記憶體漲價影響，客戶調降消費性電子商品生產量，使公司營收隨之下滑。
6937,天虹,286966,142862,226582,100.86,26.64,582447,461193,26.29,-
7730,暉盛-創,31679,20079,42364,57.77,-25.22,92232,83131,10.94,-
7769,鴻勁,4288436,3095968,2029884,38.51,111.26,10725197,5922276,81.09,主要係因市場需求較去年同期成長所致。
7822,倍利科,230827,220878,126119,4.5,83.02,684442,304230,124.97,本月認列設備營收較前期多
8016,矽創,2178523,1370135,1685266,59.0,29.26,5328772,4332354,22.99,-
8028,昇陽半導體,474992,408257,378279,16.34,25.56,1303393,1082444,20.41,-
8081,致新,725648,598138,732491,21.31,-0.93,2111258,2157891,-2.16,-
8110,華東,658634,628531,590415,4.78,11.55,1969998,1793052,9.86,-
8131,福懋科,1032398,881151,771868,17.16,33.75,2944616,2230203,32.03,-
8150,南茂,2501576,2143616,2031628,16.69,23.13,6935628,5532332,25.36,-
8162,微矽電子-創,110970,78969,108476,40.52,2.29,283364,297878,-4.87,-
8261,富鼎,270279,222389,243792,21.53,10.86,781545,715908,9.16,-
8271,宇瞻,3070136,1879562,781782,63.34,292.7,7042184,2049196,243.65,本月營收較去年同期增加係因市場價格大幅上漲所致
2301,光寶科,16483767,12812239,13352871,28.65,23.44,43408355,36417120,19.19,-
2305,全友,89472,81417,51148,9.89,74.92,246934,165550,49.15,"受惠於AI及大數據發展,光電子設備需求強勁"
2324,仁寶,89197731,52739920,76226615,69.12,17.01,201303536,199097957,1.1,無
2331,精英,1815423,1436346,1387561,26.39,30.83,5002870,3554476,40.74,-
2352,佳世達,19508490,14393921,17674746,35.53,10.37,51541498,49747011,3.6,-
2353,宏��,29896035,21457846,29275230,39.32,2.12,72430948,61421672,17.92,-
2356,英業達,87563474,50934220,59521941,71.91,47.11,200310505,157034336,27.55,-
2357,華碩,86083764,54353831,64314428,58.37,33.84,208373107,147693211,41.08,-
2362,藍天,1666011,1420081,1603973,17.31,3.86,4941226,4143783,19.24,-
2364,倫飛,129447,90911,149558,42.38,-13.44,338241,379035,-10.76,-
2365,昆盈,102282,66326,101438,54.21,0.83,241791,234422,3.14,-
2376,技嘉,39028800,32908194,22322801,18.59,74.83,105055545,65740580,59.8,AI訂單需求暢旺
2377,微星,17844331,16140711,20263385,10.55,-11.93,56256839,53540350,5.07,-
2380,虹光,313065,167469,276246,86.93,13.32,678405,597376,13.56,-
2382,廣達,362803048,215583149,192546802,68.28,88.42,809221055,485671990,66.61,產品組合變更
2387,精元,1707044,1019898,1513710,67.37,12.77,4365836,4667572,-6.46,-
2395,研華,7698968,5626769,6323370,36.82,21.75,20385264,17351246,17.48,-
2397,友通,1143374,793317,885785,44.12,29.08,3030612,2556705,18.53,-
2399,映泰,132261,160344,168808,-17.51,-21.65,434635,498427,-12.79,-
2405,輔信,166260,118333,164487,40.5,1.07,420084,432076,-2.77,-
2417,圓剛,393898,252057,296172,56.27,32.99,893314,764977,16.77,-
2425,承啟,1539516,932779,955289,65.04,61.15,3099515,1827951,69.56,本月及本年營業收入較去年同期增加，主係本期子公司相關產品需求增加所致
2432,倚天酷��-創,420623,256381,325675,64.06,29.15,950969,755886,25.8,-
2465,麗臺,624910,477648,341205,30.83,83.14,1569188,820337,91.28,本月及本年累計營收較去年同期分別增加83.15%及91.29%，主係受惠於台灣市場之人工智能應用相關產品需求所致。
2495,普安,146573,97887,91032,49.73,61.01,370134,274029,35.07,主係客戶訂單需求增加及配合客戶排程出貨所致。
3002,歐格,70495,43939,61027,60.43,15.51,190898,146939,29.91,-
3005,神基,3492100,2627936,3769570,32.88,-7.36,9308269,9552192,-2.55,-
3013,晟銘電,1177608,516374,836112,128.05,40.84,2923111,2402507,21.66,-
3017,奇鋐,18017169,14017320,8509853,28.53,111.72,49037946,23332951,110.16,"因客戶需求增加,使營收成長"
3022,威強電,728663,409135,664174,78.09,9.7,1592354,1776856,-10.38,-
3046,建��,838124,393731,821914,112.86,1.97,1818011,1797728,1.12,-
3057,喬鼎,74476,40224,37314,85.15,99.59,167729,135201,24.05,營收增加主因去年同期基期偏低（YoY+99%），且2月受春節工作天數少影響，3月恢復正常出貨並適逢季末專案結算，帶動營收反彈。
3060,銘異,338804,337276,355480,0.45,-4.69,1081252,1006472,7.42,-
3231,緯創,333043315,284893080,152984771,16.9,117.69,846303026,346485069,144.25,主係客戶需求增加，較去年同期成長。
3416,融程電,351686,290450,309238,21.08,13.72,946676,800867,18.2,-
3494,誠研,98456,74554,84444,32.05,16.59,248181,210813,17.72,-
3515,華擎,4930284,1800741,3179611,173.79,55.05,13366639,10462205,27.76,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
3652,精聯,236040,176134,216812,34.01,8.86,620782,563722,10.12,-
3701,大眾控,713431,512721,1024262,39.14,-30.34,2003778,2828134,-29.14,-
3706,神達,12156647,9440329,8490733,28.77,43.17,31863922,23665159,34.64,-
3712,永崴投控,1489428,1276375,1631291,16.69,-8.69,4058918,7370220,-44.92,-
4916,事欣科,403100,351831,331589,14.57,21.56,1057619,856815,23.43,-
4938,和碩,83964774,67982207,84633627,23.5,-0.79,244105210,272433483,-10.39,-
5258,虹堡,675009,374125,566913,80.42,19.06,1599772,1587671,0.76,-
6117,迎廣,359757,181074,273517,98.67,31.53,839111,690301,21.55,-
6128,上福,485997,421767,473902,15.22,2.55,1340026,1354299,-1.05,-
6166,凌華,1430156,971954,1110705,47.14,28.76,3443841,2675187,28.73,-
6206,飛捷,542378,500787,458876,8.3,18.19,1510237,1361064,10.96,-
6230,尼得科超眾,839735,632408,749038,32.78,12.1,2221271,2055288,8.07,-
6235,華孚,549898,464861,590167,18.29,-6.82,1636781,1451846,12.73,-
6277,宏正,445453,410143,446927,8.6,-0.32,1293181,1204701,7.34,-
6414,樺漢,15150049,10818450,12706766,40.03,19.22,37488845,34465909,8.77,-
6579,研揚,953089,701161,820441,35.93,16.16,2410208,1958385,23.07,-
6669,緯穎,98649307,94633137,86632073,4.24,13.87,276507734,170655284,62.02,主要係客戶需求強勁
6831,邁科,314090,225956,227251,39.0,38.21,854383,567009,50.68,業績成長
6928,攸泰科技,173514,136910,212027,26.73,-18.16,547857,611114,-10.35,-
7711,永擎,3548769,525774,1159092,574.96,206.16,8891334,4632547,91.93,顧客需求強勁
8114,振樺電,1298547,1191144,2634495,9.01,-50.7,3538764,5918982,-40.21,本月營收衰退50.71%主係EmbeddedFoundry去年需求強勁致比較基期墊高所致。
8163,達方,2380444,1790524,1969798,32.94,20.84,6023620,5483342,9.85,-
8210,勤誠,2506644,1950400,1732027,28.51,44.72,7107292,4153771,71.1,終端客戶所需產品大量出貨
9912,偉聯,36392,35996,34795,1.1,4.58,113108,116023,-2.51,-
2323,中環,655415,661384,615906,-0.9,6.41,2070182,1790005,15.65,無
2349,錸德,685960,367355,743084,86.72,-7.68,1610115,1682181,-4.28,-
2374,佳能,918553,663773,477923,38.38,92.19,2655782,1492322,77.96,今年較去年同期及累計成長超過50%，主係影像視覺產品、光學相關模組及因客戶專案出貨轉趨穩健。
2393,億光,1716830,1518082,1794834,13.09,-4.34,5039349,5007730,0.63,-
2406,國碩,993720,810936,382096,22.53,160.07,2724006,1012779,168.96,主要係因子公司太陽能導電漿產品、AI伺服器液冷管接件及其零組件之加工與測試服務銷量增加所致。
2409,友達,26020730,20505355,25852917,26.89,0.64,69031355,72101871,-4.25,-
2426,鼎元,184760,163166,215090,13.23,-14.1,545147,604748,-9.85,-
2429,銘旺科,46071,14773,35435,211.85,30.01,109224,118251,-7.63,-
2438,翔耀,54549,35782,38612,52.44,41.27,176280,91044,93.62,因國軍服裝供售案營運實質改變，自115年起營收認列方式由代採購淨額利潤認列營收改為實質買賣銷售認列營收，因此較去年同期增加
2466,冠西電,58171,34709,109955,67.59,-47.09,159384,203301,-21.6,-
2486,一詮,614726,446988,514554,37.52,19.46,1620292,1351257,19.9,-
2489,瑞軒,2355352,1635699,2118712,43.99,11.16,5821500,5321919,9.38,-
2491,吉祥全,13716,9148,15752,49.93,-12.92,35944,44232,-18.73,-
3008,大立光,5419732,4613227,4892942,17.48,10.76,15544079,14579231,6.61,-
3019,亞光,2226321,1709627,1981911,30.22,12.33,6209331,5409043,14.79,-
3024,憶聲,75913,98892,181211,-23.23,-58.1,257621,627783,-58.96,"去年同期有建案交屋收入,本期無交屋收入,使營收減少"
3031,佰鴻,121481,55357,99025,119.45,22.67,285293,249076,14.54,-
3038,全台,251060,221848,252595,13.16,-0.6,732363,785760,-6.79,-
3049,精金,63089,29502,116220,113.84,-45.71,250888,336342,-25.4,-
3050,鈺德,98773,81888,113753,20.61,-13.16,279044,302192,-7.66,-
3051,力特,138631,107078,162931,29.46,-14.91,376380,457400,-17.71,-
3059,華晶科,707901,637401,727329,11.06,-2.67,2020291,1853202,9.01,-
3149,正達,143103,173520,191136,-17.52,-25.13,590082,470677,25.36,-
3168,眾福科,339151,259736,306436,30.57,10.67,869660,816384,6.52,-
3356,奇偶,111633,89237,100927,25.09,10.6,281264,260272,8.06,-
3406,玉晶光,2164171,1461282,1893079,48.1,14.32,6140248,5321347,15.38,-
3437,榮創,121231,94618,154881,28.12,-21.72,348481,455029,-23.41,-
3481,群創,24976861,19540242,18765253,27.82,33.1,66656445,55932281,19.17,-
3504,揚明光,282011,179404,231972,57.19,21.57,684957,650049,5.37,-
3535,晶彩科,42346,131154,46670,-67.71,-9.26,325299,50909,538.98,本公司以銷售機台為主，115年3月出售機台較去年同期少，但115年累計出售機台較去年同期增加，此為產業特性，尚屬正常。
3543,州巧,294077,215342,322486,36.56,-8.8,836726,890413,-6.02,-
3563,牧德,338514,285091,304683,18.73,11.1,863663,791795,9.07,-
3576,聯合再生,264035,136090,450473,94.01,-41.38,520029,978858,-46.87,-
3591,艾笛森,201467,178751,180485,12.7,11.62,581640,572783,1.54,-
3622,洋華,106244,124903,108830,-14.93,-2.37,363419,373974,-2.82,-
3714,富采,1891516,1464736,2023165,29.13,-6.5,5245484,5631755,-6.85,-
4934,太極,13661,11497,5418,18.82,152.14,38377,16468,133.03,受惠於子公司營收挹注，本月及本年累計營收較去年同期成長。
4942,嘉彰,451779,349318,518125,29.33,-12.8,1340640,1416529,-5.35,-
4949,有成精密,314576,255854,221164,22.95,42.23,787617,576284,36.67,-
4956,光鋐,140934,95245,125167,47.96,12.59,360756,312965,15.27,-
4960,誠美材,612026,517873,803848,18.18,-23.86,1822834,2116494,-13.87,-
4976,佳凌,93794,73964,93163,26.81,0.67,255023,252717,0.91,-
5234,達興材料,423556,366001,401398,15.72,5.52,1201300,1106061,8.61,-
5244,弘凱,56443,42065,69479,34.18,-18.76,161222,178603,-9.73,-
5484,慧友,41673,87577,35833,-52.41,16.29,179881,87984,104.44,係因有接到代工訂單
6116,彩晶,1102665,857851,1001884,28.53,10.05,3015410,2899733,3.98,-
6120,達運,1744233,1213432,1608977,43.74,8.4,4526331,4754982,-4.8,-
6164,華興,64570,51119,88435,26.31,-26.98,183889,208644,-11.86,-
6168,宏齊,174596,162058,176247,7.73,-0.93,500553,466652,7.26,-
6176,瑞儀,3935795,3354310,4089057,17.33,-3.74,12046097,12028618,0.14,-
6209,今國光,437865,276011,249371,58.64,75.58,1158347,782955,47.94,客戶需求增加。
6225,天瀚,2818,2137,4041,31.86,-30.26,6077,9323,-34.81,-
6226,光鼎,55511,41018,55958,35.33,-0.79,151704,157638,-3.76,-
6278,台表科,4214612,3786737,4328458,11.29,-2.63,12555084,12414354,1.13,-
6405,悅城,12,36,50,-66.66,-76.0,77,198,-61.11,係出貨減少所致
6443,元晶,56451,184488,155464,-69.4,-63.68,406130,741598,-45.23,月營收相較同期減少，主要受政府綠能政策速度及因氣候關係導致案場延單較多所致。
6477,安集,106559,76996,64725,38.39,64.63,225003,145906,54.21,本月模組銷售量較去年同期增加，故整體合併營收上升。
6668,中揚光,78596,67166,72444,17.01,8.49,262905,221168,18.87,-
6706,惠特,55496,54091,137262,2.59,-59.56,159976,420298,-61.93,主係因公司積極轉型，產品仍處於驗證狀態，客戶尚未放量，致使本期營收相較去年同期下降
6742,澤米,28775,25947,61890,10.89,-53.5,85699,150199,-42.94,本月營收較去年同期減少，主係因為客戶需求減少所致。
6916,華凌,198265,126614,169442,56.59,17.01,505829,515858,-1.94,-
8104,錸寶,243748,93335,385230,161.15,-36.72,474435,777793,-39.0,-
8105,凌巨,735453,616799,701949,19.23,4.77,2127313,2047478,3.89,-
8215,明基材,1605730,1338991,1657788,19.92,-3.14,4546266,4580499,-0.74,-
2314,台揚,158726,76852,80115,106.53,98.12,383602,248296,54.49,主要係客戶需求上升故營收增加
2321,東訊,68358,47043,60556,45.3,12.88,167589,170131,-1.49,-
2332,友訊,1214713,1112370,1154949,9.2,5.17,3440889,3336581,3.12,-
2345,智邦,25010823,23582573,17317305,6.05,44.42,70120741,42750561,64.02,客戶需求增加
2412,中華電,20788495,18786334,19328594,10.65,7.55,59988435,55808409,7.48,-
2419,仲琦,1007693,502331,650287,100.6,54.96,2075187,1895778,9.46,配合客戶需求出貨量增加
2424,隴華,16004,12198,52545,31.2,-69.54,36884,64613,-42.91,本月減少因本月銷售監控系統軟硬體減少。本年減少因銷售監控系統軟硬體減少。
2439,美律,3908500,3144240,3150779,24.3,24.04,10974226,8860090,23.86,-
2444,兆勁,72634,53192,99353,36.55,-26.89,203399,293642,-30.73,-
2450,神腦,3289861,2353972,2503128,39.75,31.42,8712584,7571937,15.06,-
2455,全新,311246,307741,266842,1.13,16.64,959310,793662,20.87,-
2485,兆赫,413129,252446,137680,63.65,200.06,1045686,418932,149.6,因客戶端產品驗證通過，正式進入量產與備貨階段，帶動出貨量顯著提升，致使本月營收較去年同期大幅成長。
2498,宏達電,333689,158128,363869,111.02,-8.29,652623,708312,-7.86,-
3025,星通,46161,35609,24846,29.63,85.78,123787,88142,40.44,美洲出貨增加
3027,盛達,138626,108139,229665,28.19,-39.63,352283,644355,-45.32,-
3045,台灣大,17109290,15523555,16177374,10.21,5.76,49778303,48167353,3.34,-
3047,訊舟,262106,215826,551901,21.44,-52.5,760725,1270284,-40.11,係子公司亞洲客戶出貨減少所致。
3062,建漢,373506,221475,285339,68.64,30.89,1111984,869731,27.85,-
3138,耀登,159440,117055,120665,36.2,32.13,392194,322986,21.42,-
3311,閎暉,197542,161377,224216,22.41,-11.89,527357,607512,-13.19,-
3380,明泰,2497667,1288857,1659723,93.78,50.48,5314548,4524158,17.47,主係市場需求提升，致公司營收成長
3419,譁裕,167259,100721,166529,66.06,0.43,435723,413277,5.43,-
3447,展達,296514,303975,270305,-2.45,9.69,823559,756488,8.86,-
3596,智易,4525133,4025608,4451915,12.4,1.64,12784117,12702682,0.64,-
3669,圓展,296556,206879,229803,43.34,29.04,689061,557953,23.49,-
3694,海華,1188874,731660,933691,62.48,27.33,3021746,2387634,26.55,-
3704,合勤控,2773070,1759583,2215821,57.59,25.14,6310208,7034915,-10.3,-
4904,遠傳,9136324,9005133,8814995,1.45,3.64,27804510,26042307,6.76,-
4906,正文,1090228,876526,1812032,24.38,-39.83,3102025,5155138,-39.82,-
5388,中磊,6938365,4527206,3719327,53.25,86.54,16646403,11354280,46.6,客戶需求增溫
6136,富爾特,63479,50724,43306,25.14,46.58,171722,133585,28.54,-
6142,友勁,147636,134096,143682,10.09,2.75,430546,418586,2.85,-
6152,百一,137506,89440,176153,53.74,-21.93,331496,378820,-12.49,-
6216,居易,46096,47336,71749,-2.61,-35.75,136879,203872,-32.86,-
6285,啟��,10846849,8173548,10449304,32.7,3.8,29156181,28366468,2.78,-
6416,瑞祺電通,460810,278338,427195,65.55,7.86,1057732,1108897,-4.61,-
6426,統新,65670,37039,38620,77.29,70.04,154269,98846,56.07,市場需求漸回溫
6442,光聖,1012955,738625,576987,37.14,75.55,2706089,2104723,28.57,市場需求增加
6674,鋐寶科技,72482,23273,46639,211.44,55.41,112132,169744,-33.94,部分產線恢復生產，產品陸續出貨
6792,詠業,122666,100276,120157,22.32,2.08,338152,323563,4.5,-
8011,台通,150033,132308,207416,13.39,-27.66,438359,484462,-9.51,-
8045,達運光電,173782,119217,134850,45.76,28.87,454814,310860,46.3,-
8101,華冠,23026,33061,24808,-30.35,-7.18,93261,76203,22.38,-
1471,首利,7626,4068,18779,87.46,-59.39,22014,47115,-53.27,本月營收及本年累計營收皆較去年同期減少，主係因為客戶需求減少所致。
1582,信錦,741361,550886,742067,34.57,-0.09,2115435,2243011,-5.68,-
2059,川湖,1918166,1756868,1381224,9.18,38.87,5449990,3954199,37.82,-
2308,台達電,59779988,49897441,43443999,19.8,37.6,159352652,118919406,34.0,-
2313,華通,6943219,5201115,6248236,33.49,11.12,19548062,16729875,16.84,-
2316,楠梓電,403900,239154,346737,68.88,16.48,1021961,872980,17.06,-
2327,國巨*,13630196,11505323,11101274,18.46,22.78,38165648,31103695,22.7,-
2328,廣宇,1508652,1185041,2108509,27.3,-28.44,4233271,5714796,-25.92,-
2355,敬鵬,1409604,1209246,1333540,16.56,5.7,4033291,3840450,5.02,-
2367,燿華,1310254,1178139,1545033,11.21,-15.19,3898120,4337449,-10.12,-
2368,金像電,7384878,5941712,4526585,24.28,63.14,19342248,11956364,61.77,接單量增加
2375,凱美,494364,406786,481165,21.52,2.74,1440450,1294479,11.27,-
2383,台光電,12010861,10193772,7668109,17.82,56.63,33067236,21684255,52.49,受惠於AI伺服器成長力道
2385,群光,8802853,6373159,8473057,38.12,3.89,22871041,23280876,-1.76,-
2392,正崴,6121121,5046941,6093881,21.28,0.44,18390311,21383417,-13.99,-
2402,毅嘉,1016239,829047,895388,22.57,13.49,2818972,2438830,15.58,-
2413,環科,317887,208979,270249,52.11,17.62,831399,816076,1.87,-
2415,錩新,205208,184718,200491,11.09,2.35,616856,538575,14.53,-
2420,新巨,203209,153869,196983,32.06,3.16,547438,543680,0.69,-
2421,建準,1917719,1323313,1565934,44.91,22.46,5019470,4162103,20.59,-
2428,興勤,798392,451215,717614,76.94,11.25,2053931,1895534,8.35,-
2431,聯昌,22054,14957,51534,47.44,-57.2,62314,115887,-46.22,3月正式停止國際大廠低毛利電源板出貨，使營收大幅減少，後續積極轉型生產高毛利節能設備關鍵組件之產品，期有效改善獲利狀況。
2440,太空梭,436121,162521,380456,168.34,14.63,997640,899021,10.96,-
2457,飛宏,777639,600643,884352,29.46,-12.06,2095359,2258260,-7.21,-
2460,建通,456969,229097,319886,99.46,42.85,1107488,696769,58.94,係因端子產品訂單穩定回流及特殊新型銅材業務量持續增量。
2462,良得電,342722,263308,388837,30.16,-11.85,964560,967895,-0.34,-
2467,志聖,893498,374357,503137,138.67,77.58,2261515,1309089,72.75,係因客戶需求提升，以致115年3月單月營收成長率較去年同期增加77.59%；115年累計營收成長率較去年同期增加72.75%。
2472,立隆電,1115626,810013,1020522,37.72,9.31,2942957,2693859,9.24,-
2476,鉅祥,840594,589610,591935,42.56,42.0,2167648,1646431,31.65,-
2478,大毅,561148,350845,494285,59.94,13.52,1415087,1298644,8.96,-
2483,百容,174999,125104,148614,39.88,17.75,480525,420971,14.14,-
2484,希華,200585,146905,210191,36.54,-4.57,558493,598331,-6.65,-
2492,華新科,3403151,2673730,3062399,27.28,11.12,9562449,8734486,9.47,-
2493,揚博,306279,312630,326466,-2.03,-6.18,937314,926261,1.19,-
3003,健和興,471149,330305,375090,42.64,25.6,1263159,1006322,25.52,-
3011,今皓,51171,37367,81040,36.94,-36.85,147119,231385,-36.41,-
3015,全漢,1010996,801549,1123543,26.13,-10.01,3045118,3031675,0.44,-
3021,鴻名,249976,194984,185616,28.2,34.67,704349,680128,3.56,-
3023,信邦,2906066,2610241,2702130,11.33,7.54,8323647,8221547,1.24,-
3026,禾伸堂,1289891,1018586,1288653,26.63,0.09,3618551,3401992,6.36,-
3032,偉訓,869922,640166,869922,35.89,0.0,2695337,2338034,15.28,-
3037,欣興,13079019,11600477,10610385,12.74,23.26,37446455,30089532,24.45,-
3042,晶技,1108321,1014184,1079620,9.28,2.65,3339208,3166430,5.45,-
3044,健鼎,7317712,5897587,5883129,24.07,24.38,20964231,17127750,22.39,-
3058,立德,288917,170727,310538,69.22,-6.96,776692,807469,-3.81,-
3090,日電貿,1560605,1324902,1163684,17.79,34.1,4492391,3795673,18.35,-
3092,鴻碩,169153,102746,158388,64.63,6.79,417460,457199,-8.69,-
3229,晟鈦,152118,80764,87911,88.34,73.03,342922,235219,45.78,本月因客戶需求增加，出貨量增加
3296,勝德,119567,88671,141452,34.84,-15.47,333302,379225,-12.1,-
3308,聯德,530,523,560,1.33,-5.35,1568,1636,-4.15,-
3321,同泰,180162,104904,168698,71.73,6.79,440905,456986,-3.51,-
3338,泰碩,354918,196705,337369,80.43,5.2,859457,937577,-8.33,-
3376,新日興,805570,676266,891105,19.12,-9.59,2352701,2805533,-16.14,-
3432,台端,29905,16451,7523,81.78,297.51,67584,14226,375.07,主係因增加新產品出貨所致
3501,維熹,465389,309149,531749,50.53,-12.47,1259960,1462388,-13.84,-
3533,嘉澤,3543998,2320003,2871847,52.75,23.4,9384082,7757573,20.96,-
3550,聯穎,459184,172909,353468,165.56,29.9,1007809,828723,21.6,-
3593,力銘,55038,20757,110134,165.15,-50.02,132743,240191,-44.73,受到美伊戰爭衝擊消費及訂單延後出貨影響所致。
3605,宏致,981796,781391,949951,25.64,3.35,2821542,2577280,9.47,-
3607,谷崧,248934,161427,228283,54.2,9.04,638600,643963,-0.83,-
3645,達邁,228955,161746,184872,41.55,23.84,564138,555015,1.64,-
