公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1737,臺鹽,264995,332827,300649,-20.38,-11.85,2910245,3069872,-5.19,-
3054,立萬利,3849,2400,3192,60.37,20.58,28659,27005,6.12,-
1301,台塑,16306347,16588777,17040281,-1.7,-4.3,167702279,217621552,-22.93,-
1303,南亞,21722488,22141297,26628431,-1.89,-18.42,218485874,306041011,-28.6,-
1304,台聚,4296205,4506836,5068232,-4.67,-15.23,43733211,56359289,-22.4,-
1305,華夏,1046806,966666,1086250,8.29,-3.63,11532707,15217174,-24.21,-
1307,三芳,837011,838162,816520,-0.13,2.5,8508620,9199420,-7.5,-
1308,亞聚,538938,572692,879815,-5.89,-38.74,5578499,8190718,-31.89,-
1309,台達化,1451953,1491814,1299689,-2.67,11.71,12597827,15538125,-18.92,-
1310,台苯,891484,806466,765461,10.54,16.46,7836675,11164151,-29.8,-
1312,國喬,1298379,1366098,1387943,-4.95,-6.45,13283370,15622619,-14.97,-
1313,聯成,6323633,7063372,5073138,-10.47,24.64,59831110,61544093,-2.78,-
1314,中石化,2237466,2843927,1455340,-21.32,53.74,21277065,22599178,-5.85,10月營收增幅較高因去年同期生產工廠歲修及下游需求疲弱致營收低。
1315,達新,136905,134277,210962,1.95,-35.1,1829938,2269366,-19.36,-
1321,大洋,321339,357833,428190,-10.19,-24.95,3929634,5611951,-29.97,-
1323,永裕,283758,278061,319037,2.04,-11.05,2790179,3172771,-12.05,-
1324,地球,90322,77612,72801,16.37,24.06,788562,811871,-2.87,-
1325,恆大,30260,31793,33874,-4.82,-10.66,340187,471399,-27.83,-
1326,台化,30166153,30995485,30444806,-2.67,-0.91,275187944,324373574,-15.16,-
4306,炎洲,1309994,1076933,1067287,21.64,22.74,10529198,12643643,-16.72,-
1402,遠東新,22437543,23162130,22391824,-3.12,0.2,212701845,222273455,-4.3,-
1409,新纖,3253929,3829791,3487325,-15.03,-6.69,33011334,40230279,-17.94,-
1410,南染,18540,16372,35487,13.24,-47.75,184553,327988,-43.73,-
1413,宏洲,222728,202309,245129,10.09,-9.13,1673038,2746187,-39.07,-
1414,東和,46067,48748,46849,-5.49,-1.66,467886,594773,-21.33,-
1417,嘉裕,112364,94040,137357,19.48,-18.19,1229425,1240940,-0.92,-
1418,東華,258,1137,1761,-77.3,-85.34,17255,13421,28.56,配合客戶生產線出貨。
1419,新紡,327793,334093,357743,-1.88,-8.37,2656250,2753058,-3.51,-
1423,利華,9973,6637,9328,50.26,6.91,101248,145554,-30.43,-
1434,福懋,2217809,2407270,2626721,-7.87,-15.56,24242947,29572005,-18.02,-
1440,南紡,1749050,1477426,1870857,18.38,-6.51,16766550,18363727,-8.69,-
1441,大東,133170,74396,116047,79.0,14.75,1007536,1345807,-25.13,-
1444,力麗,535533,683136,853767,-21.6,-37.27,7089730,10764479,-34.13,-
1445,大宇,105406,86848,135940,21.36,-22.46,1157021,1224213,-5.48,-
1446,宏和,10093,7358,16767,37.17,-39.8,108581,126915,-14.44,-
1447,力鵬,2627957,1328742,2721596,97.77,-3.44,25171281,24105312,4.42,-
1449,佳和,239989,236451,200910,1.49,19.45,2274567,2172069,4.71,-
1451,年興,353359,461901,642537,-23.49,-45.0,5239641,7496243,-30.1,-
1452,宏益,117060,93126,124496,25.7,-5.97,951781,1553355,-38.72,-
1454,台富,117788,138803,125290,-15.14,-5.98,1287000,1530988,-15.93,-
1455,集盛,759281,690467,624203,9.96,21.64,6222633,8149286,-23.64,-
1457,宜進,297085,313769,359933,-5.31,-17.46,2598080,3771412,-31.11,-
1459,聯發,148718,98023,97027,51.71,53.27,914254,1697278,-46.13,市場需求增加，致營業額上升。
1460,宏遠,750216,720391,692200,4.14,8.38,6305544,8300690,-24.03,-
1463,強盛,30055,38000,44495,-20.9,-32.45,290760,421359,-30.99,-
1464,得力,857638,961770,1036980,-10.82,-17.29,8086563,10325934,-21.68,-
1465,偉全,31064,40641,75030,-23.56,-58.59,467240,487397,-4.13,係因客戶訂單遞延所致。
1466,聚隆,243687,242571,161181,0.46,51.18,2004410,2355259,-14.89,主要為子公司營收增加影響
1467,南緯,336060,489276,421799,-31.31,-20.32,3865630,5262366,-26.54,-
1468,昶和,69010,81874,96725,-15.71,-28.65,862529,1145488,-24.7,-
1470,大統新創,44711,42437,47546,5.35,-5.96,571733,783144,-26.99,-
1473,台南,401621,404571,514145,-0.72,-21.88,5333141,6406368,-16.75,-
1474,弘裕,223492,235637,223226,-5.15,0.11,2145772,2723810,-21.22,-
1475,業旺,107714,112605,106418,-4.34,1.21,1052060,965382,8.97,-
1476,儒鴻,2856878,2382299,2255613,19.92,26.65,25148406,34361481,-26.81,-
1477,聚陽,2477334,2800342,2431827,-11.53,1.87,26807770,27151713,-1.26,-
4414,如興,1027454,1085047,1377205,-5.3,-25.39,11737924,14605637,-19.63,-
4426,利勤,97965,114837,123776,-14.69,-20.85,1095769,1091244,0.41,-
4438,廣越,1113161,2232541,1521658,-50.13,-26.84,15036925,17135319,-12.24,-
4440,宜新實業,73576,76828,115040,-4.23,-36.04,819624,1304622,-37.17,-
1503,士電,2343233,2388149,2581368,-1.88,-9.22,26694448,25350160,5.3,-
1504,東元,4664515,5300860,4733008,-12.0,-1.44,49695792,47995396,3.54,-
1506,正道,94325,93680,98107,0.68,-3.85,947600,956651,-0.94,-
1513,中興電,2005685,1709458,1632622,17.32,22.85,18303903,15380444,19.0,-
1514,亞力,938539,777195,800822,20.75,17.19,7035734,6026507,16.74,-
1515,力山,876716,796888,221008,10.01,296.68,4823540,3873343,24.53,客戶銷售狀況好增加採購量
1517,利奇,118924,121960,322574,-2.48,-63.13,1600041,4460832,-64.13,主係產業調整庫存及去年基期較高所致。
1519,華城,1345186,1441440,558201,-6.67,140.98,9632917,5643439,70.69,"本公司今年營收成長,依顧客交期出貨認列營收,所以月營收起伏變化大。"
1526,日馳,56934,55961,153303,1.73,-62.86,909259,1871736,-51.42,因市場需求減少，致本月營收較去年同期減少。
1527,鑽全,200496,233099,209171,-13.98,-4.14,2321706,3420944,-32.13,-
1528,恩德,365141,290165,326923,25.83,11.69,3169177,3044402,4.09,-
1529,樂事綠能,76617,114243,18858,-32.93,306.28,608079,220969,175.18,"本月及本年累計營收較去年同期增加,主要係今年交貨台電亭置式變壓器等,及去年同期尚未併入子公司(萬全)之工程營收。"
1530,亞崴,129164,271990,232272,-52.51,-44.39,1987823,2665129,-25.41,-
1531,高林股,110562,117776,87704,-6.12,26.06,1219728,2118977,-42.43,-
1532,勤美,1018575,1201528,1086761,-15.22,-6.27,13986698,12241823,14.25,-
1535,中宇,845468,749850,726818,12.75,16.32,7546394,7090847,6.42,-
1537,廣隆,636835,534044,604352,19.24,5.37,5300157,6339176,-16.39,-
1538,正峰,13566,14900,34794,-8.95,-61.01,172641,238021,-27.46,減少低毛利接單，部份客戶訂單減少
1539,巨庭,157494,150541,112048,4.61,40.55,1259037,2321017,-45.75,-
1540,喬福,81030,26831,61604,202.0,31.53,458071,414146,10.6,-
1541,錩泰,395570,245401,236321,61.19,67.38,2683682,3636090,-26.19,短期市場需求量增加
1558,伸興,572850,735363,672141,-22.09,-14.77,6255452,5978626,4.63,-
1560,中砂,553579,569539,537502,-2.8,2.99,5340042,5855813,-8.8,-
1583,程泰,453815,486883,493728,-6.79,-8.08,4340622,5357439,-18.97,-
1597,直得,80316,82550,131796,-2.7,-39.06,918713,1398177,-34.29,-
2049,上銀,2000161,2161208,2110428,-7.45,-5.22,20875153,25832970,-19.19,-
2371,大同,3499622,3752193,4366880,-6.73,-19.85,39309568,26075174,50.75,依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，自111年10月起併入合併報表，致累計合併營收較比較期間大幅增加。
3167,大量,158231,120769,140349,31.01,12.74,978832,2103394,-53.46,大環境變化所致
4526,東台,547976,749164,684718,-26.85,-19.97,6256232,6821259,-8.28,-
4532,瑞智,1224674,1194250,910184,2.54,34.55,13669266,15767467,-13.3,-
4540,全球傳動,149449,176788,236183,-15.46,-36.72,2258585,2873871,-21.4,-
4555,氣立,91263,102528,118125,-10.98,-22.74,1128564,1541088,-26.76,-
4562,穎漢,43827,73298,82478,-40.2,-46.86,606800,627867,-3.35,-
4564,元翎,99786,94473,153993,5.62,-35.2,1116704,1628729,-31.43,-
4566,時碩工業,315535,356366,412160,-11.45,-23.44,3530617,4187501,-15.68,-
4572,駐龍,65063,78778,60157,-17.4,8.15,692470,526893,31.42,-
4576,大銀微系統,190620,186295,231950,2.32,-17.81,1815186,2745323,-33.88,-
4583,台灣精銳,240051,201638,215927,19.05,11.17,2244624,2779012,-19.22,-
6606,建德工業,52668,68199,71204,-22.77,-26.03,667536,765145,-12.75,-
8222,寶一,46675,62914,38397,-25.81,21.55,558327,381755,46.25,-
8374,羅昇,228477,278476,292498,-17.95,-21.88,2604139,3191543,-18.4,-
8996,高力,284982,327491,274616,-12.98,3.77,3711027,2221477,67.05,112年1-10月累計營收較去年同期增加67.05%，主要係板式熱交換器及熱能產品之營業額，較去年同期累計分別增加60.99%及74.69%所致
1603,華電,360165,621451,254260,-42.04,41.65,3408365,2710710,25.73,-
1604,聲寶,676472,601230,625304,12.51,8.18,7590762,7595489,-0.06,-
1605,華新,15224362,16771119,14051332,-9.22,8.34,161744038,150483527,7.48,-
1608,華榮,747916,905462,764354,-17.39,-2.15,7935224,9085426,-12.65,-
1609,大亞,2129003,2174547,2111691,-2.09,0.81,21428575,22414941,-4.4,-
1611,中電,113349,106450,127974,6.48,-11.42,1093338,1306298,-16.3,-
1612,宏泰,473115,459278,532834,3.01,-11.2,4921673,5110272,-3.69,-
1614,三洋電,351880,429345,420437,-18.04,-16.3,4921721,5351443,-8.03,-
1615,大山,429707,469649,408602,-8.5,5.16,3930370,3500028,12.29,-
1616,億泰,365063,307904,308583,18.56,18.3,3266706,3076395,6.18,-
1617,榮星,231335,256351,278798,-9.75,-17.02,2347508,3023109,-22.34,-
1618,合機,190276,478542,335164,-60.23,-43.22,3370820,2380687,41.59,-
4930,燦星網,667877,769465,576455,-13.2,15.85,5771191,6497386,-11.17,-
5283,禾聯碩,385860,376204,412803,2.56,-6.52,5207535,5868407,-11.26,-
1708,東鹼,452530,449308,722290,0.71,-37.34,4858433,6851957,-29.09,-
1709,和益,667840,845980,1098776,-21.05,-39.21,7870083,9183244,-14.29,-
1710,東聯,1524085,1764907,1770525,-13.64,-13.91,17255201,18731077,-7.87,無
1711,永光,678070,734490,635608,-7.68,6.68,6596543,7601707,-13.22,-
1712,興農,1508347,1860207,2068709,-18.91,-27.08,16102905,20081577,-19.81,-
1713,國化,41127,40844,34035,0.69,20.83,387746,503743,-23.02,-
1714,和桐,1800851,1941684,1821733,-7.25,-1.14,16780316,18897286,-11.2,-
1717,長興,3497006,3916160,4109743,-10.7,-14.9,35189732,41352848,-14.9,-
1718,中纖,3324602,3420387,3152222,-2.8,5.46,32702566,28284080,15.62,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。
1721,三晃,163755,206090,197109,-20.54,-16.92,1761446,2500911,-29.56,-
1722,台肥,886740,966873,990785,-8.28,-10.5,13269158,12533846,5.86,-
1723,中碳,744172,530119,977671,40.37,-23.88,7147849,9201374,-22.31,-
1725,元禎,636786,604467,650328,5.34,-2.08,6281674,7829727,-19.77,-
1726,永記,814687,708441,817312,14.99,-0.32,7642724,7910099,-3.38,-
1727,中華化,133839,151735,179392,-11.79,-25.39,1432908,1919799,-25.36,-
1730,花仙子,237155,218065,231622,8.75,2.38,2195182,2352726,-6.69,-
1732,毛寶,41821,44484,42815,-5.98,-2.32,459784,490002,-6.16,-
1735,日勝化,201721,208998,226971,-3.48,-11.12,1951747,2554726,-23.6,-
1773,勝一,835735,875068,866154,-4.49,-3.51,8132839,9671879,-15.91,-
1776,展宇,140845,109181,109699,29.0,28.39,1015896,1232435,-17.57,-
4720,德淵,291734,274951,319192,6.1,-8.6,2727490,3064667,-11.0,-
4722,國精化,278809,293932,239244,-5.14,16.53,2780133,3700882,-24.87,-
4739,康普,353653,382854,552607,-7.62,-36.0,4504165,8019814,-43.83,-
4755,三福化,419200,416795,364473,0.57,15.01,4094776,4782128,-14.37,-
4764,雙鍵,168494,198893,207260,-15.28,-18.7,1834986,2346349,-21.79,-
4766,南寶,1876873,1828163,1864496,2.66,0.66,16940654,18290801,-7.38,-
4770,上品,418569,457869,471251,-8.58,-11.17,4822466,4978668,-3.13,-
1701,中化,723712,713176,694895,1.47,4.14,7071341,6797641,4.02,-
1707,葡萄王,821431,765446,851454,7.31,-3.52,8256477,8118377,1.7,-
1720,生達,509599,495586,523622,2.82,-2.67,5156990,4791387,7.63,-
1731,美吾華,104520,105364,104459,-0.8,0.05,1068443,1040919,2.64,-
1733,五鼎,134140,115344,162460,16.29,-17.43,1400449,1897997,-26.21,-
1734,杏輝,238270,265696,254765,-10.32,-6.47,2454187,2349053,4.47,-
1752,南光,200252,167453,208581,19.58,-3.99,1834170,1548023,18.48,-
1760,寶齡富錦,141151,115669,111677,22.03,26.39,1494360,2042598,-26.84,-
1762,中化生,183897,74242,219183,147.69,-16.09,1814986,1793850,1.17,-
1783,和康生,45765,44422,50288,3.02,-8.99,519138,490412,5.85,-
1786,科妍,60029,56688,51047,5.89,17.59,569770,448528,27.03,-
1789,神隆,258302,279394,235378,-7.54,9.73,2321221,2483571,-6.53,-
1795,美時,911653,1100388,829290,-17.15,9.93,14450526,12290472,17.57,-
3164,景岳,28389,21954,33456,29.31,-15.14,270576,295985,-8.58,-
3705,永信,618008,543489,626952,13.71,-1.42,5701580,6161764,-7.46,-
4104,佳醫,679954,705001,633490,-3.55,7.33,6728401,5857177,14.87,-
4106,雃博,215814,193580,217580,11.48,-0.81,2184058,2184673,-0.02,-
4108,懷特,16135,16951,9531,-4.81,69.28,131235,111183,18.03,本期「懷特血寶®」凍晶注射劑出貨持續暢旺，營收較去年同期大幅成長69.29%
4119,旭富,94097,94102,76411,-0.0,23.14,1006840,750384,34.17,-
4133,亞諾法,34484,29550,43035,16.69,-19.86,322559,346813,-6.99,-
4142,國光生,500691,237281,270805,111.01,84.88,1726295,1937828,-10.91,營收增加主要為配合政府出貨時程所致
4155,訊映,86110,87279,85666,-1.33,0.51,1002230,1247059,-19.63,-
4164,承業醫,703607,266943,237549,163.57,196.19,3127735,2353381,32.9,主係因本月有驗收大型儀器設備，而去年同期並無驗收大型儀器設備，故使得本月營收較去年同期大幅增加。
4737,華廣,176451,128176,226694,37.66,-22.16,1442361,1840509,-21.63,-
4746,台耀,402586,385228,353170,4.5,13.99,3550715,3050368,16.4,-
6491,晶碩,709982,590171,650244,20.3,9.18,5462083,5195138,5.13,-
6657,華安,615,810,343,-24.07,79.3,5538,5200,6.5,112年10月較111年10月營收增加272仟元，變動79.30%，主係勞務收入成長。
6782,視陽,218136,228605,249787,-4.57,-12.67,1927164,2339505,-17.62,-
6796,晉弘,46182,42974,45700,7.46,1.05,433223,395587,9.51,-
6861,睿生光電,169148,138357,162235,22.25,4.26,1501290,1573830,-4.6,-
1802,台玻,4125566,4106296,3731740,0.46,10.55,37720067,36203382,4.18,-
1806,冠軍,289351,236456,240791,22.36,20.16,2548790,2525008,0.94,-
1809,中釉,206011,211021,220182,-2.37,-6.43,1941621,2208717,-12.09,-
1810,和成,381718,394617,391742,-3.26,-2.55,3984109,4154150,-4.09,-
1817,凱撒衛,208324,206731,198224,0.77,5.09,1995228,2161750,-7.7,-
1903,士紙,13614,10464,12310,30.1,10.59,142629,137644,3.62,-
1904,正隆,3798596,3520373,3398293,7.9,11.77,34683100,36820493,-5.8,-
1905,華紙,1885277,1734754,2052357,8.67,-8.14,17354731,19964281,-13.07,-
1906,寶隆,344129,251120,355007,37.03,-3.06,2874792,3954611,-27.3,-
1907,永豐餘,6548361,6443074,6674295,1.63,-1.88,60662103,66960577,-9.4,-
1909,榮成,4025580,4047348,4707322,-0.53,-14.48,38446005,44215319,-13.04,-
6790,永豐實,889559,904860,873295,-1.69,1.86,8445062,8259041,2.25,-
2002,中鋼,29052184,29458618,32387902,-1.37,-10.29,303984434,386578186,-21.36,-
2006,東和鋼鐵,5228588,5370273,4566392,-2.63,14.5,50183454,50467501,-0.56,-
2007,燁興,431789,380418,411644,13.5,4.89,4227838,5937489,-28.79,-
2008,高興昌,97124,120726,150181,-19.55,-35.32,1234017,1822911,-32.3,-
2009,第一銅,218383,232627,214849,-6.12,1.64,2141182,2491995,-14.07,-
2010,春源,1684521,1777136,1938552,-5.21,-13.1,17605635,20967847,-16.03,-
2012,春雨,709170,668908,814191,6.01,-12.89,6947610,9292792,-25.23,-
2013,中鋼構,1380166,1338894,1781226,3.08,-22.51,15619306,15817824,-1.25,-
2014,中鴻,2991697,3139403,2765174,-4.7,8.19,31650758,39085251,-19.02,-
2015,豐興,3175793,2593196,2531442,22.46,25.45,28982129,32176825,-9.92,-
2017,官田鋼,171397,284502,248687,-39.75,-31.07,2519857,3157293,-20.18,-
2020,美亞,410438,599194,585447,-31.5,-29.89,5966861,5525015,7.99,-
2022,聚亨,759000,898770,822455,-15.55,-7.71,7364724,8313987,-11.41,-
2023,燁輝,6284195,6775027,6438942,-7.24,-2.4,61170359,72932498,-16.12,-
2024,志聯,80982,78405,83028,3.28,-2.46,745252,1007411,-26.02,-
2025,千興,159935,231706,70974,-30.97,125.34,602387,1097975,-45.13,因市場供給減少、台幣貶值等因素，帶動不�袗�廠生產成本提高，整體不�袗�市場行情止跌回升，故營收較去年同期增加。
2027,大成鋼,8473628,8054404,9226430,5.2,-8.15,88152600,99463033,-11.37,-
2028,威致,850499,719027,939583,18.28,-9.48,8593224,10377696,-17.19,-
2029,盛餘,1122817,972959,830010,15.4,35.27,10055585,11264562,-10.73,-
2030,彰源,1007165,1045025,1099036,-3.62,-8.35,10867023,14096867,-22.91,-
2031,新光鋼,1191436,1461510,1490179,-18.47,-20.04,13137712,14493218,-9.35,-
2032,新鋼,221107,236205,197609,-6.39,11.89,2362554,2802215,-15.68,-
2033,佳大,42203,44607,65823,-5.38,-35.88,477693,687994,-30.56,-
2034,允強,1328044,1171231,1169565,13.38,13.55,13102320,14572779,-10.09,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
2038,海光,839937,704066,890415,19.29,-5.66,7609380,9355210,-18.66,-
2069,運錩,873381,970934,818097,-10.04,6.75,9937834,12006687,-17.23,-
2211,長榮鋼,520497,854884,823874,-39.11,-36.82,9640202,9951813,-3.13,-
3004,豐達科,277839,250459,214330,10.93,29.63,2484689,1724622,44.07,-
5007,三星,569335,572902,560630,-0.62,1.55,5486213,6061489,-9.49,-
9958,世紀鋼,1293984,1245560,911834,3.88,41.91,10833128,7189209,50.68,本年增加百分比達50%以上，主要係風力事業案相關工程收入挹注所致。
2101,南港,706518,719111,498688,-1.75,41.67,6589730,6390709,3.11,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
2102,泰豐,11582,14898,132428,-22.25,-91.25,445090,1397195,-68.14,"自美國反傾銷案後,衝擊本公司營收,又本公司觀音廠自112年2月起暫時停產,陸續影響本公司營收表現"
2103,台橡,2678997,2591132,2591331,3.39,3.38,26223679,28948717,-9.41,-
2104,國際中橡,1723632,1586599,2245186,8.63,-23.22,15151408,19995130,-24.22,-
2105,正新,7636730,8594397,7892898,-11.14,-3.24,81023148,83221566,-2.64,無。
2106,建大,2965013,2891529,3167529,2.54,-6.39,28827365,33413548,-13.72,-
2107,厚生,92685,91419,131999,1.38,-29.78,1147456,1628199,-29.52,-
2108,南帝,664410,851398,736661,-21.96,-9.8,7510428,10183052,-26.24,-
2109,華豐,396864,343215,438628,15.63,-9.52,3842927,4593906,-16.34,-
2114,鑫永銓,136150,134305,140390,1.37,-3.02,1281914,1565242,-18.1,-
6582,申豐,97087,63207,96769,53.6,0.32,734544,1518223,-51.61,本年度累計較去年減少，主係受市場狀況影響，銷售量及銷售價格減少
1319,東陽,2125831,2156228,1793527,-1.4,18.52,19429360,17763605,9.37,-
1339,昭輝,190165,163839,170130,16.06,11.77,1695287,1687801,0.44,-
1512,瑞利,97744,89068,52786,9.74,85.17,976430,523937,86.36,因至111年11月起新增運動用品批發銷售，故本年營業收入相較去年同期增加86.36%。
1521,大億,361508,494626,371904,-26.91,-2.79,3942215,3946959,-0.12,-
1522,堤維西,1658614,1647751,1704887,0.65,-2.71,16110424,15981788,0.8,-
1524,耿鼎,230564,246511,210646,-6.46,9.45,2168734,2010995,7.84,-
1525,江申,112462,124629,137069,-9.76,-17.95,1352203,1221256,10.72,-
1533,車王電,425390,332544,260060,27.91,63.57,3498653,2693573,29.88,"營收較去年同期增加165,330仟元 成長63.57%，主要為電動巴士相關營收增加148,188仟元。"
1536,和大,518613,503175,575987,3.06,-9.96,5578526,6109857,-8.69,-
1568,倉佑,121718,114056,124308,6.71,-2.08,1208936,1525142,-20.73,本月及累計合併營收減少主因大陸子公司於今年7月處分所致。
1587,吉茂,165038,145650,217706,13.31,-24.19,1781323,2182429,-18.37,-
2201,裕隆,7520441,7204757,6763665,4.38,11.18,66555158,62868277,5.86,-
2204,中華,3719261,3409468,2651889,9.08,40.24,31428319,24506906,28.24,-
2206,三陽工業,5430628,5423486,4450502,0.13,22.02,54839420,42557206,28.86,-
2207,和泰車,21711762,19953086,20746066,8.81,4.65,226969462,197225908,15.08,-
2227,裕日車,2488906,2840639,2254681,-12.38,10.38,22162707,19287648,14.9,-
2228,劍麟,453675,445420,355191,1.85,27.72,4068751,3646658,11.57,-
2231,為升,351182,355176,354380,-1.12,-0.9,3682877,3140827,17.25,-
2233,宇隆,274890,313110,237530,-12.2,15.72,2747520,2847563,-3.51,-
2241,艾姆勒,93337,88751,50218,5.16,85.86,722666,628059,15.06,係客戶需求增加
2247,汎德永業,3551249,4382452,3249165,-18.96,9.29,44090620,36751434,19.96,-
2254,巨鎧精密-創,72183,66732,49151,8.16,46.85,487827,840811,-41.98,-
2497,怡利電,333744,357825,334037,-6.72,-0.08,3023511,2802835,7.87,-
3346,麗清,851422,962851,684410,-11.57,24.4,7165608,5060639,41.59,-
4551,智伸科,574448,544137,733350,5.57,-21.66,6078943,7738598,-21.44,-
6288,聯嘉,388175,410991,362028,-5.55,7.22,3597056,3241059,10.98,-
6605,帝寶,1603829,1550046,1545328,3.46,3.78,15301648,14262751,7.28,-
2302,麗正,50480,56150,85579,-10.09,-41.01,623528,739743,-15.71,-
2303,聯電,19191382,19052938,24344264,0.72,-21.16,186766104,235213813,-20.59,-
2329,華泰,1624056,1627249,1195847,-0.19,35.8,13578207,13131902,3.39,-
2330,台積電,243202811,180430282,210265633,34.79,15.66,1779409796,1848625057,-3.74,無。
2337,旺宏,2166105,2501015,3730395,-13.39,-41.93,23981938,38139922,-37.12,-
2338,光罩,612830,755201,677168,-18.85,-9.5,5931328,6447312,-8.0,-
2340,台亞,362202,402990,320732,-10.12,12.92,3327444,3990296,-16.61,-
2342,茂矽,117061,130701,183612,-10.43,-36.24,1287541,1836391,-29.88,-
2344,華邦電,6297972,6766334,6226159,-6.92,1.15,62130381,81532136,-23.79,-
2351,順德,871808,926186,935456,-5.87,-6.8,9129208,9811687,-6.95,-
2363,矽統,12668,53734,12269,-76.42,3.25,164686,150053,9.75,-
2369,菱生,505531,492585,383145,2.62,31.94,4705579,5152983,-8.68,-
2379,瑞昱,7865762,8858698,8089070,-11.2,-2.76,80459913,98116743,-17.99,無
2388,威盛,1023680,992850,524272,3.1,95.25,9457264,7616902,24.16,出貨增加
2401,凌陽,462929,482525,443550,-4.06,4.36,4620352,5979920,-22.73,-
2408,南亞科,2668030,2724287,2782167,-2.06,-4.1,23856358,51780889,-53.92,因地緣政治影響，全球性總體經濟走緩，記憶體市場需求不佳。
2434,統懋,7391,8257,7394,-10.48,-0.04,52128,79021,-34.03,-
2436,偉詮電,288747,285024,226746,1.3,27.34,2380264,2444142,-2.61,-
2441,超豐,1158906,1146695,1031783,1.06,12.32,11202198,13943879,-19.66,-
2449,京元電子,2878307,2858905,3038915,0.67,-5.28,27403775,30971348,-11.51,-
2451,創見,912945,1041420,903895,-12.33,1.0,8718427,10426232,-16.37,-
2454,聯發科,42810847,36078033,33384225,18.66,28.23,346695172,473986171,-26.85,海外子公司之營收係以當月平均匯率換算之。
2458,義隆,1075830,1207207,691327,-10.88,55.61,10024299,11757707,-14.74,主要原因是筆電庫存去化已經告一段落，客戶重啟拉貨以及急單增加
2481,強茂,1004949,1111484,981202,-9.58,2.42,10681897,11351000,-5.89,"本月營收淨額含功率元件及其他IC產品$999,982仟元及太陽能$17,426仟元，減銷退/折$12,459仟元"
3006,晶豪科,1079154,1026869,924109,5.09,16.77,9798802,14465230,-32.25,-
3014,聯陽,493295,650290,350198,-24.14,40.86,5319782,4416813,20.44,-
3016,嘉晶,346515,320557,451453,8.09,-23.24,3556749,5001753,-28.88,-
3034,聯詠,9525678,9560688,6872497,-0.36,38.6,92800551,94409010,-1.7,-
3035,智原,926905,985066,1100043,-5.9,-15.73,10068654,10915334,-7.75,-
3041,揚智,139937,103875,137941,34.71,1.44,1143343,2142551,-46.63,-
3094,聯傑,18295,14978,25147,22.14,-27.24,201953,262848,-23.16,-
3189,景碩,2508336,1978409,3604587,26.78,-30.41,21851060,36616878,-40.32,-
